fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2018-2019,Dec,15,KARNATAKA,1504,BELAGAVI,6817372,220.1719923,36,2030,11538.61133,36774,0,24342,6751181,732977,93503,490547,57402,625.015,27027.83604,183232,294811,309842,761436,2379,610486,1403480,61116,14864.20971,3231158,78,51.71,47.31,107.93,NA
2018-2019,Dec,15,KARNATAKA,1506,BIDAR,1558472,200.6289343,37,161,1679.820456,7764,1,14998,1545957,379945,52961,228540,29325,54.12439,4835.5819,41386,71680,82896,193332,891,142633,313160,22762,3101.637054,813126,75,68.9,52.07,127.8,NA
2018-2019,Aug,15,KARNATAKA,1501,BAGALKOTE,1137790,225.6655633,30,603,1909.391223,4103,0,11412,1133737,189109,39056,78118,16499,162.5,4630.345211,37591,62217,89215,220454,159,176786,416183,15515,2558.453987,512918,63,60.29,56.53,104.17,NA
2018-2019,Aug,15,KARNATAKA,1511,DAKSHINA KANNADA,483757,233.2299831,34,29,1295.860728,5346,0,16585,482445,50394,14917,33265,11717,70,2491.06712,14135,24789,55662,132952,59,117000,268771,21931,1125.206392,236903,89,71.81,38.22,105.06,NA
2018-2019,Aug,15,KARNATAKA,1512,DAVANAGERE,1056277,228.4719766,36,127,6383.511497,8302,0,15391,1052331,229919,75582,199807,55900,198.2,8985.992933,29103,57396,129695,333881,184,236855,576918,23693,2404.281436,489339,72,56.99,54.14,99.62,NA
2018-2019,Aug,15,KARNATAKA,1517,HAVERI,883723,212.8269367,27,144,3225.108111,4374,0,26139,881818,136778,47681,109719,36964,129.5,5231.354348,31499,60638,118540,312164,56,203302,508328,30513,1876.746236,392484,81,47.59,38.36,110.28,NA
2018-2019,Aug,15,KARNATAKA,1518,KODAGU,113277,242.8994706,31,41,245.9276252,1182,0,2454,113157,12416,6659,6193,2707,35,555.7853792,3618,6455,18677,46849,0,63907,153650,3636,274.857754,56206,82,64.63,29.06,112.82,NA
2018-2019,Aug,15,KARNATAKA,1524,SHIVAMOGGA,783908,238.9774038,19,223,1815.869205,5049,0,16911,782861,164777,81958,40366,18146,215,3901.730098,39754,65211,140416,366935,12,206889,505516,21960,1870.860893,396839,77,79.68,64.77,103.14,NA
2018-2019,Aug,15,KARNATAKA,1528,CHIKKABALLAPURA,863251,219.9966489,36,688,2097.295445,6358,0,14994,858423,185552,55887,109670,35590,60,4045.797279,23803,44386,86450,243116,66,177233,484196,21352,1888.501834,411105,82,66.94,58.33,104.88,NA
2018-2019,Aug,15,KARNATAKA,1529,RAMANAGARA,990570,212.0577442,34,98,6122.286578,18539,0,16688,988385,131149,46811,18019,4860,100,8318.233514,28464,53653,117068,293126,87,162346,399206,35227,2095.946935,474880,84,73.63,54.53,100.3,NA
2018-2019,Nov,15,KARNATAKA,1504,BELAGAVI,5615417,232.0188581,33,1839,11538.61133,31746,0,28143,5565962,611350,93270,406232,57175,625.015,25077.70781,164588,264167,307400,758382,667,605997,1397546,59889,12914.08147,2638618,78,52.84,47.2,107.11,NA
2018-2019,Nov,15,KARNATAKA,1507,VIJAYPURA,1385410,226.8629089,33,166,3926.327668,8383,4,14418,1374659,271504,56013,17636,3763,225,7269.919063,40476,76987,99795,278207,348,216217,601840,22801,3118.591395,560418,66,57.52,59.19,110.32,NA
2018-2019,Nov,15,KARNATAKA,1508,CHAMARAJA NAGARA,1308010,224.8108126,36,225,1860.084176,7936,0,10960,1301979,359205,59698,119889,20233,127.14316,4914.216905,35897,68092,77661,200059,92,157943,408567,18896,2926.989569,643116,78,52.1,42.48,111.72,NA
2018-2019,Nov,15,KARNATAKA,1510,CHITRADURGA,3234686,215.6041945,41,239,10236.5289,11268,1,21064,3206269,680553,104251,647993,93368,97.10795,17246.4873,76544,138556,172421,467639,900,273352,706393,32332,6912.85045,1609120,63,42.61,46.56,141.22,NA
2018-2019,Nov,15,KARNATAKA,1512,DAVANAGERE,2798105,220.3630335,46,249,6602.169159,10490,0,16863,2779028,527161,75711,497732,54874,276.9,13003.01956,59560,127059,131186,335063,1355,241054,588069,27353,6123.950403,1287438,69,50.47,53.97,99.42,NA
2018-2019,Nov,15,KARNATAKA,1527,UTTARA KANNADA,752959,227.4289816,27,80,878.0162751,5278,0,10023,751212,60142,15342,37974,8605,278,2864.490076,27218,45603,77636,199460,21,158966,383998,15301,1708.473801,368107,82,73.89,45.67,105.67,NA
2018-2019,Oct,15,KARNATAKA,1502,BENGALURU,62590,204.0362258,34,9,53.61571643,719,5,2274,61804,17504,7267,3026,705,15,194.7182654,1786,3559,8705,22222,1,45841,114153,2993,126.102549,32265,93,96.82,29.3,164.98,NA
2018-2019,Oct,15,KARNATAKA,1503,BENGALURU RURAL,920640,228.9646822,42,307,1347.240992,4296,1,7407,916165,161294,21966,48162,6365,108,3552.935272,21685,43534,42400,108916,192,77504,193692,11703,2097.69428,431959,82,66.72,58.7,100.3,NA
2018-2019,Oct,15,KARNATAKA,1506,BIDAR,1012420,226.1831349,33,130,1665.635782,6218,1,14558,1005607,249708,51827,149776,28452,54.12439,3994.273609,29817,52143,79912,188998,50,136388,303767,20776,2274.513437,525014,77,75.62,56.09,117.71,NA
2018-2019,Oct,15,KARNATAKA,1515,KALABURAGI,899585,231.0813989,25,91,1148.686369,4565,0,14268,894633,236687,84805,12958,4895,377.25,3593.26682,34498,57690,119917,321168,17,230354,590554,18833,2067.330452,478610,75,78.16,82.92,105.2,NA
2018-2019,Oct,15,KARNATAKA,1517,HAVERI,1720377,223.1343191,35,224,3932.666506,7129,0,26381,1716266,253894,47887,204392,37106,166.35,7928.594959,48978,94714,119924,313966,184,205873,512271,33510,3829.578453,754629,81,47.84,41.42,113.29,NA
2018-2019,Oct,15,KARNATAKA,1522,MYSURU,1400283,227.8141898,34,113,2627.176469,15957,0,17719,1398440,248453,70613,150777,41808,153.475,5966.496225,40759,79809,119751,330842,197,250728,686471,33676,3185.844756,690149,86,62.19,40.64,100.73,NA
2018-2019,Oct,15,KARNATAKA,1524,SHIVAMOGGA,1351891,235.0410071,22,317,2156.699387,7777,0,16086,1350169,271955,82045,67839,18181,215,5545.150202,59849,99810,141229,368229,41,208107,507549,23863,3173.450815,678518,76,71.27,63.27,103.85,NA
2018-2019,Oct,15,KARNATAKA,1527,UTTARA KANNADA,592854,223.6374294,25,72,866.2150407,4907,0,9405,591448,48252,15337,32468,8600,278,2466.914144,23309,38851,77376,199119,10,158349,383058,14312,1322.699103,292143,82,76.8,47.39,106.38,NA
2018-2019,Oct,15,KARNATAKA,1528,CHIKKABALLAPURA,1248749,231.0375757,37,992,2545.444057,8489,0,14480,1240978,262653,53420,167933,33987,60,5472.569542,33367,62253,86129,232915,187,177349,472601,22969,2867.125486,596784,81,62.74,60.43,105.94,NA
2018-2019,March,15,KARNATAKA,1504,BELAGAVI,8550000,230.7570576,43,2245,13751.50934,42808,11,20256,8999543,953415,93692,637939,57641,775.015,35293.60496,207819,336648,312347,763978,6787,617508,1412228,63064,20767.08063,4415549,78,50.93,50.06,129.63,NA
2018-2019,March,15,KARNATAKA,1516,HASSAN,4900000,237.4477664,53,593,7443.489826,20607,0,27725,5300074,734332,65486,90830,7242,350,20378.39715,99498,198511,152816,390724,10905,244662,599408,48332,12584.90733,2517641,76,41.58,37.95,122.16,NA
2018-2019,March,15,KARNATAKA,1518,KODAGU,550000,231.3787251,46,112,546.3828089,2813,0,2244,483644,49426,6603,22807,2774,86.5,1751.93213,10427,18756,19385,47689,451,65357,155383,5057,1119.049321,232557,73,32.14,29.98,139.25,NA
2018-2019,March,15,KARNATAKA,1519,KOLAR,4000000,234.5748658,55,426,4555.726649,15203,0,16715,3977432,953969,80204,246567,19390,167.31428,14053.09671,72009,124870,106827,294981,11149,207278,550414,31918,9330.055776,1942221,76,61.97,57.83,127.33,NA
2018-2019,March,15,KARNATAKA,1520,KOPPAL,3600000,209.9779331,53,657,4460.497206,12140,0,13311,4208246,658306,68406,589864,58104,270.05222,13566.9374,79305,157345,120659,391879,9641,245520,789579,25451,8836.38797,2100679,78,66.1,67.24,144.37,NA
2018-2019,June,15,KARNATAKA,1504,BELAGAVI,2192348,224.3649163,21,1308,6247.279903,10882,0,42019,2174913,251309,92188,176526,56399,360,11487.02164,100539,158330,297649,745451,75,591083,1378173,52901,4879.741732,1087351,79,73.2,50.09,105.22,NA
2018-2019,June,15,KARNATAKA,1510,CHITRADURGA,200462,373.9568569,18,21,7461.068874,3908,1,20229,198811,44972,103077,40371,92564,97.10795,8301.644191,10601,18028,166554,461963,0,263923,695438,24137,743.4673668,100187,70,56.03,53.3,132.37,NA
2018-2019,June,15,KARNATAKA,1512,DAVANAGERE,484821,245.929889,29,77,4189.637991,4638,0,16754,483325,107222,76521,89080,56552,163.2,5541.478628,16310,31145,128064,333332,101,234143,573604,21392,1188.640636,223960,73,62.57,55.78,99.87,NA
2018-2019,June,15,KARNATAKA,1523,RAICHUR,2555892,162.4837649,32,262,2395.073055,3016,0,19419,2549291,401513,87383,532525,106196,0,6537.25705,78288,157073,175512,501791,59,228796,628554,22435,4142.183995,1315503,65,80.61,86,101.94,NA
2018-2019,May,15,KARNATAKA,1507,VIJAYPURA,123024,325.7211229,18,21,43.212281,1296,24,14364,122391,25626,57480,2062,3864,0,441.8656205,6663,12142,96573,290770,2,208908,612572,15660,398.6533395,51562,64,63.43,54.86,110.66,NA
2018-2019,May,15,KARNATAKA,1510,CHITRADURGA,90026,571.8760405,15,10,2246.641706,1656,14,21910,88951,18839,103210,18986,92889,97.10795,2852.439113,5700,9275,166310,462997,0,263387,696291,23566,508.6894568,44990,70,60.84,61.63,128.79,NA
2018-2019,May,15,KARNATAKA,1511,DAKSHINA KANNADA,219624,184.4945838,27,18,0.9,1507,1,17892,218906,22572,15390,16242,12157,70,474.7697136,8091,13877,55420,137561,21,115963,272601,19399,403.8697136,108242,89,71.73,41.14,105.06,NA
2018-2019,May,15,KARNATAKA,1516,HASSAN,290305,198.8707107,21,78,98.08715224,2351,29,27568,290009,47704,66478,6391,7438,100,774.8301117,13270,24719,149532,399743,6,239406,610346,29919,576.7429595,139135,77,46.16,33.05,102.21,NA
2018-2019,May,15,KARNATAKA,1517,HAVERI,178856,245.1258887,19,25,188.816259,1595,12,25447,178523,28069,47754,25383,37072,90,716.4223492,8989,17345,116643,312433,3,199838,505975,27042,437.6060902,80910,80,44.15,39.01,108.65,NA
2018-2019,May,15,KARNATAKA,1519,KOLAR,113385,198.8892774,15,36,192.8988301,2557,20,18431,113222,27014,81394,7023,19986,0,418.0852478,7508,11708,103031,298843,0,198086,546541,20988,225.1864177,53767,79,59.23,46.07,114.6,NA
2018-2019,May,15,KARNATAKA,1524,SHIVAMOGGA,309514,198.0722384,14,115,0,1679,5,17914,309162,60958,81719,15318,18132,65,677.3640936,21214,33567,139635,365700,0,205632,503511,19593,612.3640936,168245,76,85.3,67.79,100.87,NA
2018-2019,May,15,KARNATAKA,1529,RAMANAGARA,312305,197.6098103,26,46,142.4959459,2149,1,28922,311741,45132,50778,6831,5098,100,858.5267447,11690,21366,118325,315040,5,164201,424431,31071,616.0307988,149238,85,73.25,49.54,101.03,NA
2018-2019,May,15,KARNATAKA,1530,Yadgir,89467,302.4380447,14,15,38.26244955,973,1,8479,88960,16942,30012,8506,14832,0,307.3113342,6302,8601,67509,141329,0,159809,351174,9452,269.0488846,41214,57,71.69,68.07,100.59,NA
2018-2019,April,15,KARNATAKA,1506,BIDAR,65575,226.4063068,18,13,2.1,1192,64,15637,65107,22726,52325,11418,28223,0,149.5063542,3608,6048,75900,189209,0,130659,304032,16829,147.4063542,36192,79,69.04,38.49,107.88,NA
2018-2019,April,15,KARNATAKA,1509,CHIKKAMAGALURU,99465,201.7149699,16,14,12.0579475,690,46,11245,99179,19106,41348,3685,8594,0,212.1168375,5838,10589,76091,199085,0,137210,341835,11935,200.05889,46726,73,53.74,42.78,100.67,NA
2018-2019,April,15,KARNATAKA,1516,HASSAN,147128,194.6128186,19,51,9.14666,1597,81,27599,146983,22909,66527,3408,7444,0,295.1944192,7542,14000,149145,400485,0,238858,611179,29196,286.0477592,69953,77,44.41,31.43,101.44,NA
2018-2019,April,15,KARNATAKA,1518,KODAGU,19916,146.6418108,19,9,0,206,33,2739,19903,2483,6694,1328,2698,0,29.1861196,1022,1758,18442,46749,0,63945,154478,2945,29.1861196,9975,84,71.19,23.48,117.84,NA
2018-2019,April,15,KARNATAKA,1519,KOLAR,31690,308.8301338,13,11,0,1594,84,18941,31619,8224,81518,2128,19986,0,97.649,2278,3423,102943,299180,0,197688,546436,20535,97.649,15112,79,53.1,41.65,128.04,NA
2018-2019,April,15,KARNATAKA,1524,SHIVAMOGGA,141558,212.2317319,13,44,0,1042,34,17853,141448,24238,81652,5441,18117,20,320.1975401,10705,16721,139365,365233,0,205173,502667,18895,300.1975401,75979,76,82.01,66.07,100.18,NA
2018-2019,Sep,15,KARNATAKA,1501,BAGALKOTE,1359151,232.6555716,32,676,2259.679594,5353,0,10668,1354442,225323,39224,90311,16507,162.5,5573.364371,41383,68694,90237,222049,220,178558,418890,16021,3151.184777,608895,63,58.23,56.44,105.77,NA
2018-2019,Sep,15,KARNATAKA,1502,BENGALURU,52243,197.4257343,33,9,53.61571643,548,9,2336,51790,15024,7277,2613,705,15,170.8625042,1553,3094,8676,22198,0,46061,114691,2884,102.2467878,26900,92,96.58,26.69,169.26,NA
2018-2019,Sep,15,KARNATAKA,1510,CHITRADURGA,1666137,211.6129992,32,144,8963.444104,9486,1,19345,1652924,352734,103697,343556,92841,97.10795,12558.35411,50256,89900,170147,464843,87,269511,700957,28831,3497.802052,825252,66,46.13,46.49,142.65,NA
2018-2019,Sep,15,KARNATAKA,1513,DHARWAR,525595,233.2000815,25,81,1552.017867,7259,0,7386,524311,58365,17523,37723,11901,88.7,2863.411546,20775,38277,70117,202422,20,134402,357561,14645,1222.693679,218447,77,59.59,41.69,119.65,NA
2018-2019,Sep,15,KARNATAKA,1520,KOPPAL,1720720,223.8222194,36,439,3715.326202,8359,0,13809,1714980,259498,69027,226585,58390,150.04,7703.8725,46647,89720,119577,394109,270,240871,784840,22168,3838.506298,841250,77,50.79,54.88,106.71,NA
2018-2019,Sep,15,KARNATAKA,1525,TUMAKURU,1713101,234.7602481,31,337,7170.301401,17490,0,29591,1706312,221529,71964,109799,37533,336.8,11512.84368,53350,99204,166849,447555,334,349887,914701,47081,4005.742284,828894,79,48.63,31.77,100.48,NA
2018-2019,Sep,15,KARNATAKA,1527,UTTARA KANNADA,439609,231.8800078,23,51,810.3133751,4234,1,8935,438523,38262,15330,26121,8586,278,2105.160542,18690,31033,77051,198596,7,157446,381494,13169,1016.847167,217296,81,79.25,48.72,106.76,NA
