fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2019-2020,Sep,15,KARNATAKA,1515,KALABURAGI,3525434,302.7669022,33,280,1798.780831,4977,0,16374,2756505,658268,95558,43182,5467,250,10394.56563,83410,139020,151288,374847,171,277330,668046,21351,8345.784798,1482813,68,84.75,90.87,108.44,NA
2019-2020,Sep,15,KARNATAKA,1520,KOPPAL,2956159,256.5964925,40,828,6079.285817,3601,0,14000,3680286,551483,74064,535222,64361,200,15722.77061,89855,175982,136842,433659,340,256317,809554,17601,9443.484789,1845606,70,77.83,78.72,102.88,NA
2019-2020,Sep,15,KARNATAKA,1523,RAICHUR,8923078,260.9767037,52,567,6273.368923,14504,0,20133,8852843,1397261,97806,1840585,122387,0,29377.22677,169986,342694,215322,574060,1909,282392,723839,34637,23103.85784,4610416,64,79.41,88.09,100.05,NA
2019-2020,Sep,15,KARNATAKA,1526,UDUPI,245048,285.9769868,30,13,306.2229535,1737,1,5110,205626,11074,5035,9022,4567,50,944.2659923,6849,12313,29323,72276,25,69103,153125,6847,588.0430388,128501,95,83.36,57.07,100.93,NA
2019-2020,Oct,15,KARNATAKA,1503,BENGALURU RURAL,705369,250.6800688,40,284,1684.242989,4900,1,8394,831683,135410,23113,42555,6735,0,3769.106506,20445,39130,46370,116129,179,83271,203639,13294,2084.863517,392373,82,68.21,65.28,100.07,NA
2019-2020,Oct,15,KARNATAKA,1508,CHAMARAJA NAGARA,1824651,261.1660487,41,293,4272.610493,7747,0,7056,2006500,497489,62840,181310,22496,0,9512.90726,48244,88120,87075,218782,229,168576,426065,14803,5240.296767,1006681,75,46.96,46.47,108.69,NA
2019-2020,Oct,15,KARNATAKA,1509,CHIKKAMAGALURU,1392248,263.3904825,43,165,3485.395226,5443,0,17372,1922506,286074,40838,55123,8481,130,8679.093055,43962,85860,83040,205126,478,145372,345822,22815,5063.697829,893329,59,56.6,68.23,101.73,NA
2019-2020,Oct,15,KARNATAKA,1512,DAVANAGERE,2199780,297.6990888,41,194,8009.868895,7020,0,16072,2376857,460243,77032,403389,56680,309,15394.75053,56859,111813,135796,343760,510,250422,606398,23092,7075.881631,1121310,67,57.19,59.91,101.44,NA
2019-2020,Oct,15,KARNATAKA,1518,KODAGU,324405,260.5499543,38,69,702.075294,1308,0,2083,297419,21921,6567,13989,2935,80,1557.000363,7701,13527,21147,51350,34,66314,156797,3391,774.9250685,139753,61,37.82,43.69,113.5,NA
2019-2020,Oct,15,KARNATAKA,1519,KOLAR,2708193,257.1590283,43,403,7358.743589,8362,1,12846,2976156,691357,83717,179066,19950,296.63462,15308.83206,68126,115923,113465,309492,286,212948,558031,21208,7653.45385,1473904,75,67.74,64.79,101.87,NA
2019-2020,Oct,15,KARNATAKA,1521,MANDYA,1353020,275.4550987,34,203,4245.786434,8853,0,13098,1943968,181973,42442,13316,2846,100,9700.545407,55635,93298,136469,336282,232,280451,642429,21951,5354.758973,953484,69,47.86,56.04,103.07,NA
2019-2020,Oct,15,KARNATAKA,1522,MYSURU,1110982,259.6636829,34,103,3118.411486,8377,0,12729,1436981,223619,69988,139295,41752,205.65994,7055.389212,41959,80923,125914,340463,200,266668,717384,21106,3731.317787,698335,82,42.05,44.13,108.96,NA
2019-2020,June,15,KARNATAKA,1506,BIDAR,956014,242.1036851,28,171,2167.571072,2711,0,15265,1059687,260695,58069,162000,32614,71.04092,4804.15327,37402,61379,95099,213865,16,158199,338543,17976,2565.541278,565293,72,77.93,66.4,123.36,NA
2019-2020,June,15,KARNATAKA,1508,CHAMARAJA NAGARA,939056,258.6228609,29,190,1540.597831,2586,0,10384,926763,234923,62447,85365,22246,0,3937.418816,31429,56533,85365,215930,21,164453,418889,12970,2396.820985,465779,76,47.19,43.59,109.54,NA
2019-2020,June,15,KARNATAKA,1514,GADAG,1382318,231.6438337,27,383,2676.262071,1756,0,15851,1459936,215881,50086,126845,23714,0,6058.11379,53729,103346,106193,294106,21,143107,374275,17607,3381.85172,665572,71,74.62,79.95,100.68,NA
2019-2020,June,15,KARNATAKA,1516,HASSAN,1273279,256.5095563,30,243,5172.015604,5587,0,26530,1381514,201944,64918,23343,7254,0,8715.731036,45394,86386,155487,396102,93,246474,602435,32117,3543.715432,665612,76,42.25,37.7,101.79,NA
2019-2020,June,15,KARNATAKA,1523,RAICHUR,5113366,229.589288,40,480,4437.757454,6366,0,24960,5802366,901536,97034,1210370,121043,0,17759.36824,142762,285977,211932,568260,334,274486,709577,31326,13321.61078,3030752,64,79.9,89.45,99.92,NA
2019-2020,June,15,KARNATAKA,1528,CHIKKABALLAPURA,771783,263.6157314,28,786,1199.134365,1668,0,15498,777217,159309,58767,97800,37633,0,3248.000645,26829,49580,96412,258310,27,181948,478886,17166,2048.866279,378944,78,69.77,72.02,101.08,NA
2019-2020,Nov,15,KARNATAKA,1504,BELAGAVI,7674060,266.8841183,33,1611,11432.81147,13312,0,17814,5612694,538006,93665,427426,59880,480,26892.20037,166711,257849,329052,784097,2262,638224,1441103,31126,14979.38889,2839059,73,49.59,58.74,106.79,NA
2019-2020,Nov,15,KARNATAKA,1510,CHITRADURGA,3763128,276.9686987,42,293,10289.46273,11530,0,19915,4262495,865596,105210,942644,95583,585.66993,22680.9096,99775,178460,180316,475238,444,286677,726353,31445,11805.77694,2191808,64,60.55,61.44,114.09,NA
2019-2020,Nov,15,KARNATAKA,1526,UDUPI,301356,276.932992,33,15,383.3642607,2194,1,4899,263852,14581,5040,11779,4575,50,1164.057499,7942,14281,29465,72575,85,69531,154070,7093,730.693238,164420,95,81.15,54.58,100.73,NA
2019-2020,Dec,15,KARNATAKA,1502,BENGALURU,87651,266.7996679,40,11,46.54225199,969,6,1562,77086,20173,7295,2753,735,15,267.207444,1903,3870,9162,22995,3,46891,116157,2531,205.665192,38953,89,71.74,52.02,124.08,NA
2019-2020,Dec,15,KARNATAKA,1503,BENGALURU RURAL,853632,250.9710044,44,307,1684.242989,5415,1,8174,981074,158406,23154,48583,6756,0,4146.454261,22246,42727,46501,116397,339,83596,204273,13589,2462.211272,462827,81,66.48,65.9,100.5,NA
2019-2020,Dec,15,KARNATAKA,1506,BIDAR,2248053,265.9267714,41,244,3332.179432,8141,0,12919,2568006,595015,59191,387701,33408,146.99034,10308.18522,61982,104646,99206,220305,225,166205,351321,21060,6829.015444,1359132,68,63.68,52.82,109.84,NA
2019-2020,Dec,15,KARNATAKA,1507,VIJAYPURA,3977441,262.2018052,47,361,5159.142733,9030,3,16350,3815216,700948,61582,44619,4234,139,15301.70796,81140,143432,125714,306177,4407,250889,636360,25380,10003.56522,1598261,67,67.29,74.18,102.32,NA
2019-2020,Dec,15,KARNATAKA,1508,CHAMARAJA NAGARA,2208176,265.853156,44,321,4272.610493,8919,0,6273,2315997,575553,62905,210806,22540,134.06093,10563.82254,51576,94438,87405,219361,649,169931,428240,15192,6157.151118,1160565,75,48.16,47.01,107.85,NA
2019-2020,Dec,15,KARNATAKA,1511,DAKSHINA KANNADA,875375,254.1876639,45,67,1745.593447,9963,0,13472,1003470,64827,14978,62466,12114,78.88,4375.170398,22291,39496,61426,142722,962,129343,289799,23435,2550.696951,449630,88,56.18,44.04,100.48,NA
2019-2020,Dec,15,KARNATAKA,1518,KODAGU,392592,240.3189052,42,84,702.075294,1446,0,2358,395762,30020,6593,17431,2946,80,1733.166199,9332,16403,21292,51634,390,66648,157409,3804,951.0909054,184744,61,39.85,45.49,117.99,NA
2019-2020,Dec,15,KARNATAKA,1522,MYSURU,1344500,257.8018297,37,128,3118.411486,9710,0,11911,1799965,273650,70066,173321,41854,205.65994,7964.414129,48078,93175,126354,341429,922,267880,719954,21621,4640.342704,873012,81,42.73,44.12,110.58,NA
2019-2020,Dec,15,KARNATAKA,1523,RAICHUR,12024005,259.0812504,54,594,9157.257711,22651,0,14136,9574206,1532830,97983,1999870,122726,0,33962.23034,175106,353136,215881,575086,6792,284556,727976,36787,24804.97263,4974115,64,75.55,84.01,100.2,NA
2019-2020,Dec,15,KARNATAKA,1526,UDUPI,330206,276.5390881,34,17,383.3642607,2307,1,4886,292240,16335,5040,13241,4575,50,1241.522092,8501,15210,29542,72747,134,69778,154613,7193,808.1578311,182925,95,81.01,54.62,100.69,NA
2019-2020,Dec,15,KARNATAKA,1530,Yadgir,1367427,295.7412386,37,108,2244.530337,6136,1,10344,1819685,347852,36121,191760,18005,200,7826.089295,49063,70619,89156,175607,1291,189535,391456,16480,5381.558958,887603,70,76.39,77,99.94,NA
2019-2020,Jan,15,KARNATAKA,1502,BENGALURU,95493,263.9560311,41,11,46.54225199,990,6,1557,79256,20809,7295,2753,735,15,270.743244,1925,3909,9170,23013,8,46955,116270,2547,209.200992,40142,89,70.68,51.55,124.96,NA
2019-2020,Jan,15,KARNATAKA,1506,BIDAR,2449195,263.0922308,42,260,3332.179432,8367,0,13059,2724147,627508,59295,408206,33468,238.10218,10737.30072,64059,108075,99572,220884,263,167270,353062,21426,7167.019111,1439679,68,61.46,51.06,109.66,NA
2019-2020,Jan,15,KARNATAKA,1520,KOPPAL,4339893,262.6702791,46,885,6706.472597,5325,2,13248,4451246,664437,74064,648930,64409,200,18598.57289,95707,188599,137133,433804,2031,259761,814828,18573,11692.10029,2230613,70,75.27,76.2,104.8,NA
2019-2020,Jan,15,KARNATAKA,1527,UTTARA KANNADA,1347657,287.993939,33,111,1485.029616,6938,0,8943,1174732,75847,15303,49760,8384,105,4973.186576,34902,58256,78096,199998,1012,163067,391087,15881,3383.15696,572611,80,53.76,50.87,103.69,NA
2019-2020,April,15,KARNATAKA,1511,DAKSHINA KANNADA,133914,266.0687602,23,11,1.2,1687,0,16285,133798,8565,14865,8353,11997,0,357.1946798,5734,9489,59508,138960,1,125115,281433,17972,355.9946798,62380,88,51.48,36.38,100.14,NA
2019-2020,April,15,KARNATAKA,1512,DAVANAGERE,365298,358.0213745,22,69,0,674,3,18962,436940,91249,76565,84943,56407,85,1649.338594,19255,35898,134680,342017,3,247611,601293,19636,1564.338594,206422,65,41.23,49.26,100.44,NA
2019-2020,April,15,KARNATAKA,1518,KODAGU,47775,214.8582057,20,26,0,155,25,2296,47449,3501,6557,1775,2890,0,101.94807,2348,4064,20712,50784,1,65518,155642,2451,101.94807,22719,64,29.12,36.21,124.93,NA
2019-2020,April,15,KARNATAKA,1527,UTTARA KANNADA,168316,412.7054348,17,28,2.7,422,9,12709,167699,10431,15283,7763,8378,0,694.8028871,9359,15084,77544,199096,0,161464,388235,13131,692.1028871,82865,83,53.57,48.44,109.06,NA
2019-2020,April,15,KARNATAKA,1529,RAMANAGARA,381532,796.801976,23,56,0,3095,0,17073,379982,45231,47257,6281,4927,0,3027.704085,15950,28658,121578,298999,1,167265,404590,20168,3027.704085,186972,75,50.94,57.44,99.98,NA
2019-2020,May,15,KARNATAKA,1503,BENGALURU RURAL,237293,237.4984101,22,131,730.292754,1070,1,10562,235692,41124,22931,12009,6713,0,1290.057507,10290,19076,45523,114813,6,81455,200558,11632,559.7647527,112058,85,63.42,58.03,100.04,NA
2019-2020,May,15,KARNATAKA,1513,DHARWAR,385348,228.5950886,21,57,1140.442784,800,0,14162,382486,32969,17687,22922,11925,0,2014.786994,17636,31783,71395,202704,4,137154,361242,14962,874.3442107,162386,77,44.45,48.41,118.77,NA
2019-2020,May,15,KARNATAKA,1518,KODAGU,100346,236.7740718,26,36,371.0607587,494,0,2121,99886,7371,6563,3610,2904,0,607.5649081,3840,6678,20786,50896,1,65618,155768,2615,236.5041494,46587,63,30.34,37.38,114.97,NA
2019-2020,May,15,KARNATAKA,1522,MYSURU,398741,271.0765259,22,46,2006.540615,2733,2,16373,392209,65833,69565,34312,41352,47.5,3117.227147,17678,33070,124012,336856,4,260689,705843,19106,1063.186532,192765,84,46.03,39.69,105.45,NA
2019-2020,May,15,KARNATAKA,1523,RAICHUR,3682268,235.735217,30,378,4437.757454,2701,0,27027,3665742,567485,96133,779677,120180,0,13079.20231,118816,235676,208900,562520,61,269330,699803,29728,8641.444859,1922862,65,78.64,88.3,99.89,NA
2019-2020,May,15,KARNATAKA,1527,UTTARA KANNADA,372822,317.4115897,21,52,720.3786997,1175,0,12551,369420,24744,15288,17058,8377,0,1892.960594,17202,28034,77668,199296,6,161757,388747,13726,1172.581895,182774,83,60.26,52.55,105.89,NA
2019-2020,Feb,15,KARNATAKA,1507,VIJAYPURA,4689194,252.8920521,53,385,6055.020692,11789,3,15340,4634612,848453,61790,54475,4243,139,17914.58608,86528,153654,126319,307241,11011,253527,640914,27129,11720.56539,1939659,68,65.77,73.35,102.62,NA
2019-2020,Feb,15,KARNATAKA,1509,CHIKKAMAGALURU,1986392,260.1497666,49,190,4156.929301,7629,0,16758,2474060,361386,40899,71723,8487,180,10773.19062,49676,97458,83429,205915,2188,146478,348045,24387,6436.261316,1148159,60,59.73,70.54,101.41,NA
2019-2020,Feb,15,KARNATAKA,1528,CHIKKABALLAPURA,2139596,247.4258635,53,2003,3797.039866,8769,1,14298,3436031,698298,59279,466385,37932,140,12438.66924,64269,122505,98347,261521,5144,186344,486957,23067,8501.62937,1678088,72,66.82,74.81,102.49,NA
2019-2020,Feb,15,KARNATAKA,1530,Yadgir,1612124,272.5067588,42,132,2367.872047,6645,1,11739,2483266,478816,36343,258205,18113,200,9334.939735,58060,84392,90031,177151,3728,192567,396917,18384,6767.067688,1208046,70,73.78,74.55,100.06,NA
2019-2020,March,15,KARNATAKA,1501,BAGALKOTE,4317745,260.709386,49,1374,4659.521497,9806,0,10925,3875152,583370,43461,214873,18205,305,15067.40648,77719,131800,109801,256899,9602,203565,458788,20731,10102.88499,1837663,62,44.75,58,104.27,NA
2019-2020,March,15,KARNATAKA,1505,BALLARI,14804646,247.4262156,56,557,7315.218259,15639,1,8988,7653471,1666559,127307,1911718,137573,325,26576.91191,136430,288304,176684,547593,12079,287085,868528,24627,18936.69365,3860336,55,71.58,79.36,100.71,NA
2019-2020,March,15,KARNATAKA,1509,CHIKKAMAGALURU,2128277,265.8545567,50,196,4234.771782,8888,0,15753,2577343,376563,40891,74057,8487,180,11266.75559,50743,99593,83434,205904,2507,146639,348321,24641,6851.983806,1196259,60,60.07,70.41,101.42,NA
2019-2020,March,15,KARNATAKA,1518,KODAGU,495906,254.7014492,47,101,872.5886403,2203,0,1932,507241,39868,6597,23311,2947,80,2244.538818,10747,18942,21364,51766,835,66938,157933,4135,1291.950178,237426,60,40.38,45.79,122.08,NA
2019-2020,March,15,KARNATAKA,1525,TUMAKURU,4277356,264.8484567,51,681,8679.939242,25683,7,23022,5406871,655589,74850,344115,38762,400,23399.95364,104724,196533,183089,478682,9297,391094,985544,48705,14320.0144,2637048,80,56.77,46.74,100.41,NA
