fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2025-2026,April,15,KARNATAKA,1519,KOLAR,233197,384.4508811,14,456,355.3144328,2575,1,19440,495476,122279,76809,28215,19992,0,2260.17628,33381,49046,115732,289872,0,246090,584185,22015,1904.861848,267554,50,50.37,79.97,100,NA
2025-2026,April,15,KARNATAKA,1520,KOPPAL,918654,438.6720982,12,456,181.1437378,1529,4,23518,399479,75566,97076,51550,79508,0,1933.546649,31074,57355,218713,568717,0,324335,844619,25047,1752.402911,218467,52,24.39,89.44,100,NA
2025-2026,April,15,KARNATAKA,1522,MYSURU,129845,555.2040287,14,28,155.4074495,1860,5,21155,117680,17686,55125,14439,33559,0,808.7715505,7942,13108,113500,293016,0,350072,850255,23015,653.364101,62968,74,23.77,56.16,100,NA
2025-2026,April,15,KARNATAKA,1526,UDUPI,89855,374.9561066,16,9,35.06080495,475,0,8364,77601,3419,5236,2890,5277,0,326.0304932,4617,7158,39970,96050,1,125727,256194,8839,290.9696883,51270,88,82.01,83.54,100,NA
2025-2026,April,15,KARNATAKA,1528,CHIKKABALLAPURA,105298,380.7822437,15,678,243.7207409,2202,2,18827,328197,65705,63066,43254,39279,0,1493.436641,21052,34080,112056,282132,0,224013,535121,21029,1249.7159,174284,64,33.38,70.53,100,NA
2025-2026,May,15,KARNATAKA,1502,BENGALURU,6933,289.051634,14,0,16.85159109,63,51,1198,1530,337,2364,72,283,0,21.27408109,106,162,5291,11865,0,63016,140975,1261,4.42249,835,80,56.98,43.4,101.85,NA
2025-2026,May,15,KARNATAKA,1507,VIJAYPURA,556861,517.6110507,10,126,156.3191217,2982,15,26237,92226,15156,57683,2212,5511,0,633.6910893,8789,12336,136291,290309,0,354691,777465,29219,477.3719676,53840,68,59.01,76.95,100,NA
2025-2026,May,15,KARNATAKA,1509,CHIKKAMAGALURU,330630,411.0510619,16,45,400.4796604,3688,0,15859,184240,26672,39051,11222,7943,0,1157.800137,11109,18987,85881,211705,0,179691,401465,19547,757.3204764,94628,69,63.73,79.99,100,NA
2025-2026,May,15,KARNATAKA,1510,CHITRADURGA,515290,747.9617913,10,45,294.9587188,3041,7,35966,108349,19722,82710,20411,84565,0,1105.36784,10042,15854,163420,395440,0,337189,789764,39007,810.4091213,59186,59,31.06,68.53,100.01,NA
2025-2026,May,15,KARNATAKA,1513,DHARWAR,360355,397.8897673,13,58,153.210558,3006,3,17098,152176,10988,17070,9837,13204,0,758.7032903,11203,18680,74620,195594,0,171786,407368,20104,605.4927323,75211,61,46.61,79.2,100.15,NA
2025-2026,May,15,KARNATAKA,1519,KOLAR,468896,393.404928,14,486,355.3144328,2586,2,19437,502954,123947,76817,28655,19988,0,2333.960254,33636,49417,115771,289923,0,246090,584181,22023,1978.645822,271598,50,49.91,79.88,100,NA
2025-2026,May,15,KARNATAKA,1521,MANDYA,236997,444.1641113,10,29,114.2115854,932,11,19682,93843,10417,32789,510,1940,0,531.0285124,8831,12686,115230,279539,0,343844,735645,20614,416.816927,54717,70,37.53,71.56,100,NA
2025-2026,May,15,KARNATAKA,1522,MYSURU,280402,565.6600838,14,28,155.4074495,1866,5,21156,119411,17996,55129,14513,33559,0,830.8678122,8001,13224,113503,293019,0,350082,850268,23022,675.4603627,63942,74,23.8,56.08,100,NA
2025-2026,May,15,KARNATAKA,1525,TUMAKURU,415586,409.8400987,14,112,695.5410623,4761,0,41407,334964,39094,72508,24149,38186,0,2068.35785,22934,37945,196036,471680,0,404979,893708,46168,1372.816788,170723,65,22.45,60.39,100,NA
2025-2026,May,15,KARNATAKA,1527,UTTARA KANNADA,325502,372.2323529,12,36,74.79324908,1075,1,16186,133650,7654,12500,4410,7071,0,572.2817888,10630,16363,76872,195726,0,205759,455955,17261,497.4885397,73791,74,29.97,75.23,100,NA
2025-2026,May,15,KARNATAKA,1528,CHIKKABALLAPURA,245679,387.5926573,15,686,243.7207409,2320,2,18710,331868,66407,63070,43609,39287,0,1530.016741,21153,34247,112065,282152,0,224013,535121,21030,1286.296,176180,64,33.69,70.48,100,NA
2025-2026,May,15,KARNATAKA,1530,Yadgir,525665,355.4445315,10,251,11.52286384,1624,0,26137,378655,69796,63268,42247,36195,0,1357.431355,36395,52631,148490,302082,0,281170,561405,27761,1345.908491,220659,68,40.85,99.84,100,NA
2025-2026,April,15,KARNATAKA,1503,BENGALURU RURAL,124172,369.5093831,13,129,201.5887891,382,2,7694,89559,12584,21624,6047,7577,0,532.5176975,6800,10732,52219,123345,0,122131,265508,8076,330.9289084,46316,58,46.83,63.07,100,NA
2025-2026,April,15,KARNATAKA,1505,BALLARI,1060686,260.9064379,11,445,81.73407065,80,5,7167,246439,40639,67993,84630,96311,0,724.709287,21416,41543,113377,325630,0,174611,487460,7247,642.9752164,132583,36,80.73,97.23,100,NA
2025-2026,April,15,KARNATAKA,1506,BIDAR,284739,616.6565616,8,32,144.5007629,2527,32,41154,87139,27679,77944,19999,53103,0,681.8491241,10498,14718,154035,305158,0,267215,499430,43681,537.3483612,53856,53,51.58,94.59,100,NA
2025-2026,April,15,KARNATAKA,1508,CHAMARAJA NAGARA,171383,472.540263,12,77,111.5016603,272,5,16049,142580,42201,67703,10426,24923,0,785.2495673,11133,16844,97823,233257,0,224935,516364,16321,673.747907,80312,66,18.97,73.93,100,NA
2025-2026,April,15,KARNATAKA,1502,BENGALURU,3073,255.7786477,13,0,16.85159109,63,52,1197,1405,320,2364,72,283,0,20.44528109,106,162,5291,11865,0,63016,140976,1260,3.59369,762,80,55.8,41.16,102.34,NA
2025-2026,April,15,KARNATAKA,1510,CHITRADURGA,153154,781.4542958,10,43,294.9587188,2940,7,36060,94937,15888,82706,18166,84557,0,1036.847984,9263,14603,163415,395423,0,337180,789741,39000,741.8892648,51880,59,31.8,66.11,100,NA
2025-2026,April,15,KARNATAKA,1514,GADAG,896953,374.0631126,10,240,70.80270985,360,13,12752,176999,25612,52438,15746,25021,0,732.8906786,16713,31848,115894,298411,0,167935,400239,13112,662.0879687,84986,65,64.58,87.15,100,NA
2025-2026,April,15,KARNATAKA,1517,HAVERI,343669,459.359074,12,80,387.3017618,1924,15,21169,147371,22432,49335,19221,40330,0,1064.263823,11560,19827,140170,344831,0,282420,632154,23093,676.962061,73891,53,28.18,68.01,100,NA
2025-2026,April,15,KARNATAKA,1518,KODAGU,35041,474.47982,15,13,79.27096413,201,4,3925,23171,1599,5383,1016,2686,0,189.2126832,1535,2463,22822,54642,0,88382,191664,4126,109.9417191,11626,76,55.3,65.93,100.05,NA
2025-2026,April,15,KARNATAKA,1526,UDUPI,89855,372.6494423,16,9,35.06080495,457,1,8344,68440,3165,5235,2677,5259,0,290.1020832,4243,6564,39920,95924,1,125710,256155,8801,255.0412783,45312,88,81.69,83.14,100,NA
2025-2026,April,15,KARNATAKA,1506,BIDAR,284739,597.4269419,8,42,144.5007629,3157,25,40548,102316,30799,77983,24610,53189,0,755.7641128,12193,17084,154100,305355,0,267319,499735,43705,611.2633499,63059,53,54.36,95.33,100,NA
2025-2026,April,15,KARNATAKA,1507,VIJAYPURA,265144,582.3557863,10,96,156.3191217,2914,19,26195,70173,11902,57667,1504,5511,0,564.9756476,6993,9850,136235,290176,0,354591,777254,29109,408.6565259,40187,68,58.79,76.78,100,NA
2025-2026,April,15,KARNATAKA,1512,DAVANAGERE,301026,409.7850965,13,91,156.6337127,851,0,10477,242866,55646,60128,40088,40669,0,1151.862385,17365,27661,109600,260057,0,240721,528856,11328,995.2286725,127896,64,40.32,81.92,100,NA
2025-2026,April,15,KARNATAKA,1513,DHARWAR,157876,407.5526853,13,53,153.210558,2942,4,16997,129539,9142,17046,7964,13200,0,681.150231,9882,16414,74543,195398,0,171716,407226,19939,527.939673,64295,61,46.01,77.27,100.17,NA
2025-2026,April,15,KARNATAKA,1516,HASSAN,216446,444.1926272,14,75,537.737962,4151,9,30961,247179,31091,62054,5542,6326,0,1635.688856,16871,29650,149352,371298,0,283307,653677,35112,1097.950894,127327,66,37.83,68.01,100,NA
2025-2026,April,15,KARNATAKA,1526,UDUPI,89855,372.5523662,15,7,35.06080495,447,1,8309,63215,2962,5235,2541,5259,0,270.5697832,4026,6196,39867,95789,0,125691,256119,8756,235.5089783,41764,88,81.92,83.01,100,NA
2025-2026,April,15,KARNATAKA,1528,CHIKKABALLAPURA,105298,385.3649648,14,636,243.7207409,2139,3,18882,284622,57160,63048,38410,39267,0,1340.554211,19776,31916,112018,282048,0,223999,535093,21021,1096.83347,151056,64,33.36,68.91,100,NA
2025-2026,May,15,KARNATAKA,1511,DAKSHINA KANNADA,197159,339.7204266,21,13,63.75628316,1714,0,10842,99251,3795,8648,4382,8741,0,400.9322038,4708,7851,55743,130672,1,172315,362504,12556,337.1759206,51073,87,82.88,80.03,100,NA
2025-2026,May,15,KARNATAKA,1526,UDUPI,189175,374.3482809,16,9,35.06080495,476,0,8364,77727,3419,5236,2890,5277,0,326.0304932,4626,7168,39979,96064,1,125741,256218,8840,290.9696883,51382,88,82.03,83.56,100,NA
2025-2026,May,15,KARNATAKA,1527,UTTARA KANNADA,325502,372.552176,12,36,74.79324908,1075,1,16182,131755,7651,12500,4390,7071,0,565.6493686,10557,16219,76872,195726,0,205759,455955,17257,490.8561195,72847,74,30.14,75.13,100,NA
2025-2026,May,15,KARNATAKA,1529,RAMANAGARA,448773,535.4482052,13,12,231.7616456,3206,10,24451,62697,8026,41330,462,4367,0,567.4716068,4526,6685,120570,270384,0,201882,429095,27657,335.7099612,33486,78,41.54,54.9,100,NA
2025-2026,May,15,KARNATAKA,1531,VIJAYANAGARA,2080890,335.2751547,12,470,392.4696381,569,0,15129,563142,125852,111488,110755,91518,0,2280.54485,44359,76925,169670,448598,0,254096,652870,15698,1888.075212,297989,47,30.49,89.93,100,NA
2025-2026,May,15,KARNATAKA,1506,BIDAR,853331,417.7294505,10,107,144.5007629,4626,5,38337,339326,99392,78564,78648,53592,0,1561.965398,31284,44342,154921,307234,0,268099,501517,42963,1417.464635,203907,54,55.79,95.37,100,NA
2025-2026,May,15,KARNATAKA,1508,CHAMARAJA NAGARA,394968,424.4160742,13,120,111.5016603,463,2,15936,226896,68271,67803,18225,24991,0,1074.484756,16305,25027,97985,233653,0,225007,516531,16399,962.9830957,126276,66,21.01,76.5,100.04,NA
2025-2026,May,15,KARNATAKA,1509,CHIKKAMAGALURU,330630,405.8845664,17,52,400.4796604,4122,0,15488,237345,33738,39101,14142,7944,0,1363.826384,13227,22683,85951,211897,0,179725,401556,19610,963.3467241,122792,69,62.46,80.12,100,NA
2025-2026,May,15,KARNATAKA,1514,GADAG,1456565,322.1220642,13,475,70.80270985,1061,2,12046,453937,64079,52806,43593,25190,0,1533.033945,33504,67949,116892,300800,0,168160,400976,13107,1462.231235,217146,64,77.57,93.72,100,NA
2025-2026,May,15,KARNATAKA,1515,KALABURAGI,1492013,328.9885261,12,325,130.1387615,3520,3,35086,1032542,242589,132384,25934,10516,0,3527.083469,81166,133481,230690,516124,0,434310,908750,38606,3396.944707,582676,59,47.74,97.7,100,NA
2025-2026,May,15,KARNATAKA,1516,HASSAN,500358,409.360076,17,108,537.737962,5546,4,29662,396763,50304,62117,8262,6324,0,2161.92728,23059,40703,149476,371605,0,283421,653939,35208,1624.189318,203705,66,38.52,69.27,100,NA
2025-2026,May,15,KARNATAKA,1518,KODAGU,74799,419.48506,17,18,79.27096413,315,2,3864,36889,2525,5385,1779,2692,0,234.0148079,2082,3336,22875,54792,0,88424,191781,4179,154.7438438,18408,76,58.81,69.85,100.03,NA
2025-2026,May,15,KARNATAKA,1525,TUMAKURU,415586,400.9565474,15,133,695.5410623,6688,0,39053,457450,54978,72556,33140,38208,0,2529.716788,28871,47351,196168,472025,0,405160,894109,45741,1834.175726,233499,66,23.68,64.33,100,NA
2025-2026,May,15,KARNATAKA,1527,UTTARA KANNADA,325502,352.6582161,15,44,74.79324908,1348,1,16007,201920,11039,12558,6608,7083,0,786.880719,13344,20748,77064,196185,0,205828,456143,17355,712.0874699,110954,74,28.99,77.86,100,NA
2025-2026,May,15,KARNATAKA,1502,BENGALURU,6933,296.1751227,15,0,16.85159109,66,49,1199,1833,400,2366,72,283,0,22.28048109,117,177,5296,11875,0,63018,140984,1265,5.42889,1025,80,52.94,39.32,101.48,NA
2025-2026,May,15,KARNATAKA,1503,BENGALURU RURAL,238182,375.6842551,15,161,201.5887891,550,1,7560,130697,17804,21635,8434,7590,0,692.59684,8352,13257,52259,123459,0,122147,265561,8110,491.0080509,67379,58,48.13,65.17,100,NA
2025-2026,May,15,KARNATAKA,1505,BALLARI,2482882,266.1642325,13,987,81.73407065,81,0,7720,712463,134621,68541,230846,97157,0,1978.055747,51455,100347,114490,328652,0,175006,488736,7801,1896.321676,390592,34,84.11,97.9,100,NA
2025-2026,May,15,KARNATAKA,1514,GADAG,1456565,312.2421523,12,441,70.80270985,867,2,12344,386265,53571,52712,37649,25141,0,1276.88486,30118,60236,116726,300392,0,168109,400816,13211,1206.08215,184527,64,75.8,93.09,100,NA
2025-2026,May,15,KARNATAKA,1516,HASSAN,500358,397.8495963,16,105,537.737962,4868,4,30307,374756,47359,62107,7699,6324,0,2028.703195,22332,39401,149466,371584,0,283396,653880,35175,1490.965233,192438,66,38.84,69.97,100,NA
2025-2026,May,15,KARNATAKA,1531,VIJAYANAGARA,2080890,325.110412,14,578,392.4696381,1689,0,14043,873088,201267,111812,177601,91788,0,3230.969632,58768,103255,170111,449782,0,254402,653629,15732,2838.499994,461026,47,30.33,91.67,100,NA
2025-2026,May,15,KARNATAKA,1504,BELAGAVI,2753106,348.8548219,11,1156,500.1337721,1806,0,59676,1053710,124345,92707,99226,74974,0,4176.051916,88269,116625,370018,805235,0,842484,1698009,61482,3675.918144,671121,44,35.3,80.63,100.01,NA
2025-2026,May,15,KARNATAKA,1510,CHITRADURGA,515290,569.5874893,10,60,294.9587188,4687,6,34409,166100,32550,82744,32435,84631,0,1241.043539,15237,23981,163489,395614,0,337218,789841,39096,946.0848197,90925,59,34.23,71.42,100,NA
2025-2026,May,15,KARNATAKA,1511,DAKSHINA KANNADA,197159,354.9933189,22,13,63.75628316,1910,0,10703,113446,4273,8653,5300,8752,0,466.4820038,5058,8434,55791,130788,1,172341,362581,12613,402.7257206,58440,87,83.39,80.85,100,NA
2025-2026,May,15,KARNATAKA,1518,KODAGU,74799,429.3190212,16,18,79.27096413,248,2,3904,31937,2239,5385,1443,2692,0,216.3825799,1938,3089,22851,54719,0,88407,191736,4152,137.1116158,15867,76,56.11,68.03,100.04,NA
2025-2026,May,15,KARNATAKA,1524,SHIVAMOGGA,563137,327.6667738,13,201,143.1896847,850,1,7707,418500,88268,77806,23599,17151,0,1514.475133,31510,49244,130557,339663,0,249849,574061,8557,1371.285448,235027,67,35.19,76.69,100,NA
2025-2026,May,15,KARNATAKA,1526,UDUPI,189175,372.2089058,18,11,35.06080495,518,0,8399,94717,4313,5249,3578,5289,0,387.6059142,5156,8041,40075,96316,3,125836,256401,8917,352.5451093,63180,88,82.69,84.11,100,NA
2025-2026,May,15,KARNATAKA,1529,RAMANAGARA,448773,450.0246614,14,19,231.7616456,3539,6,24085,93124,12603,41324,800,4367,0,650.8426113,6305,9276,120579,270402,0,201872,429072,27624,419.0809657,49987,78,43.87,61.28,100,NA
2025-2026,May,15,KARNATAKA,1502,BENGALURU,6933,300.5430079,16,0,16.85159109,66,48,1199,1895,414,2366,72,283,0,22.54688109,118,178,5296,11875,0,63020,140987,1265,5.69529,1062,80,53.96,39.44,101.4,NA
2025-2026,May,15,KARNATAKA,1505,BALLARI,2482882,271.0890615,14,1059,81.73407065,83,0,7821,801218,147804,68665,264353,97440,0,2253.748427,54374,106055,114730,329316,0,175091,489068,7904,2172.014356,441236,34,85.3,98.1,100,NA
2025-2026,May,15,KARNATAKA,1509,CHIKKAMAGALURU,330630,407.1914429,17,51,400.4796604,4036,0,15544,230896,32716,39093,13781,7944,0,1340.668414,13075,22384,85951,211896,0,179722,401549,19580,940.1887541,118955,69,62.3,79.88,100,NA
2025-2026,May,15,KARNATAKA,1511,DAKSHINA KANNADA,197159,351.2910336,23,13,63.75628316,2039,0,10628,123972,4798,8659,5858,8757,0,499.2588034,5239,8740,55839,130897,1,172379,362686,12667,435.5025202,64111,87,83.33,80.91,100,NA
2025-2026,May,15,KARNATAKA,1518,KODAGU,74799,422.2559594,17,18,79.27096413,260,2,3910,34539,2384,5385,1551,2692,0,225.1139499,2031,3243,22866,54771,0,88418,191768,4170,145.8429858,17195,76,57.44,69.1,100.04,NA
2025-2026,May,15,KARNATAKA,1520,KOPPAL,2381892,369.1352299,14,951,181.1437378,1938,1,23601,785747,137185,97517,110959,79854,0,3081.612733,54796,103874,219376,571202,1,324722,846414,25539,2900.468995,426826,52,26.27,92.45,100,NA
2025-2026,May,15,KARNATAKA,1527,UTTARA KANNADA,325502,352.0155733,14,43,74.79324908,1312,1,16025,196489,10776,12554,6475,7082,0,766.465129,13109,20408,77033,196106,0,205818,456121,17337,691.6718799,107792,74,28.88,78.02,100,NA
2025-2026,May,15,KARNATAKA,1501,BAGALKOTE,883410,348.4223079,11,443,205.259629,1048,5,14016,206961,34176,53330,16367,24109,0,926.3579217,18342,28743,138025,308522,0,276998,560943,15064,721.0982927,120220,52,22.57,81.55,100,NA
2025-2026,May,15,KARNATAKA,1509,CHIKKAMAGALURU,330630,397.9004404,17,48,400.4796604,3772,0,15791,211630,30103,39074,13218,7949,0,1242.556362,12291,21038,85935,211838,0,179696,401481,19563,842.0767021,108602,69,64.34,80.13,100,NA
2025-2026,May,15,KARNATAKA,1526,UDUPI,189175,371.6855197,17,10,35.06080495,502,0,8397,90079,4078,5249,3491,5285,0,369.8714042,5021,7814,40059,96267,3,125793,256328,8899,334.8105993,59840,88,82.32,83.92,100,NA
2025-2026,May,15,KARNATAKA,1503,BENGALURU RURAL,238182,364.0454758,14,158,201.5887891,413,1,7691,117967,15711,21633,7882,7587,0,631.0423155,8009,12706,52248,123433,0,122138,265528,8104,429.4535264,60657,58,48.52,65.21,100,NA
2025-2026,May,15,KARNATAKA,1511,DAKSHINA KANNADA,197159,336.7605123,21,13,63.75628316,1759,0,10838,105763,3979,8651,4773,8746,0,419.9243038,4873,8117,55777,130741,1,172326,362531,12597,356.1680206,54359,87,82.82,80.28,100,NA
2025-2026,May,15,KARNATAKA,1516,HASSAN,500358,414.5651516,15,97,537.737962,4373,5,30758,317887,38356,62090,6428,6326,0,1855.586686,19991,35216,149425,371482,0,283346,653779,35131,1317.848724,163492,66,37.71,69.24,100,NA
2025-2026,May,15,KARNATAKA,1520,KOPPAL,2381892,404.5961827,13,525,181.1437378,1599,4,23526,473717,87081,97166,63676,79555,0,2097.784637,35722,66202,218844,569174,0,324418,844984,25125,1916.640899,258522,52,23.4,90.22,100,NA
2025-2026,May,15,KARNATAKA,1501,BAGALKOTE,883410,350.3159793,11,501,205.259629,1117,4,13868,240730,38455,53329,18491,24095,0,1048.575286,20817,32464,138152,308753,0,277016,560892,14985,843.3156569,140288,52,25.15,82.62,100,NA
2025-2026,May,15,KARNATAKA,1507,VIJAYPURA,556861,471.8241558,11,178,156.3191217,3326,11,26152,143401,23192,57700,3113,5514,0,832.9196793,13027,18425,136372,290525,0,354857,777786,29478,676.6005576,84147,68,57.82,76.23,100,NA
2025-2026,May,15,KARNATAKA,1508,CHAMARAJA NAGARA,394968,431.7873619,13,116,111.5016603,430,2,15953,216332,64905,67766,17266,24988,0,1045.595896,15570,23893,97965,233600,0,224985,516482,16383,934.0942357,120431,66,21.15,76.03,100.04,NA
2025-2026,May,15,KARNATAKA,1517,HAVERI,788855,403.4246035,14,138,387.3017618,2318,10,20592,272015,39763,49402,41858,40403,0,1484.677197,18396,31611,140333,345139,0,284157,634028,22910,1097.375435,136064,53,27.14,72.91,100,NA
2025-2026,May,15,KARNATAKA,1524,SHIVAMOGGA,563137,332.1485224,13,205,143.1896847,883,1,7701,447115,95153,77855,24594,17160,0,1628.275551,32524,50991,130617,339847,0,249883,574202,8584,1485.085866,250743,67,34.6,76.49,100,NA
2025-2026,May,15,KARNATAKA,1531,VIJAYANAGARA,2080890,335.9816515,14,602,392.4696381,1737,0,14019,909473,208948,111851,182556,91836,0,3448.132044,60800,106955,170209,449994,0,254442,653695,15756,3055.662406,480992,47,30.36,91.85,100,NA
2025-2026,May,15,KARNATAKA,1501,BAGALKOTE,883410,336.5320835,12,614,205.259629,1392,1,13813,336294,49803,53337,26257,24103,0,1336.996834,26765,41989,138248,308984,0,277094,560875,15205,1131.737205,197582,52,29.26,82.01,100,NA
2025-2026,May,15,KARNATAKA,1502,BENGALURU,6933,325.8164117,15,0,16.85159109,83,44,1254,2157,446,2363,86,283,0,23.87945109,136,208,5288,11861,0,63026,141003,1337,7.02786,1213,81,59.31,48.74,101.19,NA
2025-2026,May,15,KARNATAKA,1508,CHAMARAJA NAGARA,394968,408.9464944,14,137,111.5016603,834,1,15705,270933,79235,67910,23116,25029,0,1219.472666,18346,28235,98126,234003,0,225045,516617,16539,1107.971006,150390,67,21.85,76.95,100.03,NA
2025-2026,May,15,KARNATAKA,1510,CHITRADURGA,515290,478.1982191,12,84,294.9587188,6847,3,32343,293270,61028,82789,61468,84703,0,1697.370636,22974,35936,163601,395902,0,337337,790132,39190,1402.411917,161422,59,40.78,76.37,100.01,NA
2025-2026,May,15,KARNATAKA,1519,KOLAR,468896,369.0324304,19,907,355.3144328,3443,2,18759,807571,200290,76967,46924,19984,0,3335.513322,40539,60144,116130,290385,3,246215,584360,22202,2980.198889,437297,50,48.54,81.53,100,NA
2025-2026,May,15,KARNATAKA,1521,MANDYA,236997,368.156393,11,112,114.2115854,2286,2,19092,216879,23512,32870,994,1944,0,912.6654889,18501,26014,115717,280325,0,343477,734284,21378,798.4539035,132295,70,41.27,77.25,100,NA
2025-2026,May,15,KARNATAKA,1525,TUMAKURU,415586,394.5034611,16,164,695.5410623,7902,0,38171,596405,73347,72660,44355,38250,0,3048.37943,35147,57616,196377,472553,1,405332,894538,46073,2352.838367,304032,66,23.74,66.64,100,NA
2025-2026,May,15,KARNATAKA,1527,UTTARA KANNADA,325502,360.2922279,16,45,74.79324908,1506,1,15919,251147,14052,12623,8470,7090,0,979.6563707,14997,23434,77220,196559,0,205863,456184,17425,904.8631216,138216,74,28.56,78.43,100,NA
2025-2026,May,15,KARNATAKA,1503,BENGALURU RURAL,238182,352.8335173,16,180,201.5887891,605,1,7534,150410,19561,21646,9906,7599,0,732.2856824,9053,14414,52282,123511,0,122161,265585,8139,530.6968933,77751,58,49.07,65.29,100,NA
2025-2026,May,15,KARNATAKA,1505,BALLARI,2482882,270.3805273,15,1125,81.73407065,83,0,7964,924319,170656,68829,309479,97622,0,2580.912657,57959,113682,114990,330039,0,175249,489517,8047,2499.178586,511252,33,84.76,98.31,100,NA
2025-2026,May,15,KARNATAKA,1508,CHAMARAJA NAGARA,394968,422.8318289,14,120,111.5016603,485,2,15962,236137,70364,67833,19168,24992,0,1109.964056,16664,25574,98009,233718,0,225018,516560,16447,998.4623957,131082,66,21.07,76.4,100.04,NA
2025-2026,May,15,KARNATAKA,1512,DAVANAGERE,599707,371.2576974,18,119,156.6337127,1453,0,9968,436179,112144,60494,75350,40845,0,1775.981824,24058,38913,109964,260992,1,240926,529383,11421,1619.348112,235273,64,37.27,85.44,100,NA
2025-2026,May,15,KARNATAKA,1513,DHARWAR,360355,370.115749,15,82,153.210558,3739,2,16985,254770,19225,17148,16465,13240,0,1096.154452,16529,27577,74863,196266,0,171896,407641,20724,942.9438937,126797,61,47.27,80.76,100.09,NA
2025-2026,May,15,KARNATAKA,1517,HAVERI,788855,404.7459822,15,152,387.3017618,2518,10,20431,302639,44461,49414,47085,40406,0,1612.220955,19884,34182,140387,345153,0,284598,634446,22949,1224.919193,151774,53,27.39,74.19,100,NA
2025-2026,May,15,KARNATAKA,1519,KOLAR,468896,382.437121,17,763,355.3144328,3078,2,19059,673637,167044,76856,38745,19958,0,2931.552381,38036,56246,115978,290144,0,246175,584287,22137,2576.237949,364010,50,48.95,81.09,100,NA
2025-2026,May,15,KARNATAKA,1523,RAICHUR,2993404,306.2607889,15,317,314.0590807,5011,0,36276,1066909,194379,124236,295548,154704,0,3581.583001,70156,125486,280379,655635,0,380849,854525,41287,3267.523921,593628,48,41.21,94.75,100,NA
