fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2020-2021,Dec,15,KARNATAKA,1524,SHIVAMOGGA,3506295,275.6394761,33,572,1852.607372,7027,0,15756,3504928,690624,84810,160635,18795,414.38,11927.95255,104473,190645,152718,392315,965,225610,537150,22783,9660.965178,1719341,75,83.16,82.71,101.93,NA
2020-2021,Dec,15,KARNATAKA,1525,TUMAKURU,6485126,275.0225566,46,882,5335.758275,16787,1,33699,6471954,824259,81072,431781,41080,405,23540.09163,139090,268830,207064,536219,879,413719,1030853,50486,17799.33335,3110173,83,74.79,69.85,100.26,NA
2020-2021,Dec,15,KARNATAKA,1526,UDUPI,529834,268.3096267,36,45,268.5166393,2958,1,5517,529660,25401,4689,25353,4500,58.09,1747.735408,14388,25689,31981,77636,334,77358,169874,8475,1421.128769,324821,91,82.6,67.78,100.43,NA
2020-2021,Dec,15,KARNATAKA,1528,CHIKKABALLAPURA,6019812,271.2527703,55,3394,6870.385848,15023,0,29470,5950714,1254851,76501,789338,47522,207.5,23219.36242,106534,209246,128635,336470,1716,206088,525396,44493,16141.47658,2942076,80,83.14,84.16,101.15,NA
2020-2021,Nov,15,KARNATAKA,1507,VIJAYPURA,3687906,265.2184131,40,409,4092.825685,14709,3,16224,3682225,635106,66727,41021,4330,162.5,14021.2644,91445,155975,144105,334920,545,282592,690662,30933,9765.938713,1552689,77,73.85,86.83,101.45,NA
2020-2021,Nov,15,KARNATAKA,1513,DHARWAR,1629445,267.0611089,38,157,1457.844221,9229,0,22053,1628841,146004,17972,85450,11948,152,5959.845057,42636,81480,73085,204307,206,143096,372328,31282,4350.000836,683330,81,59.35,61.24,100.52,NA
2020-2021,Nov,15,KARNATAKA,1515,KALABURAGI,4954157,275.1586061,32,477,1971.721252,12355,0,12049,4919606,1216777,121969,72651,6436,435.10001,15943.54056,150567,262857,206697,480925,214,347857,791344,24404,13536.71929,2518950,58,74.06,88.01,101.19,NA
2020-2021,Nov,15,KARNATAKA,1520,KOPPAL,4419156,253.2007225,37,1608,3065.680451,13305,0,12726,4415335,740552,88852,665368,74793,302.92,14548.26057,118197,241828,166233,515736,661,280607,854641,26031,11179.66012,2179332,77,80.61,81.3,100.66,NA
2020-2021,Nov,15,KARNATAKA,1522,MYSURU,3405476,265.9705897,41,245,1447.158004,8186,0,16330,3398851,554136,74263,330241,43760,0,10487.10205,82498,163236,143930,380070,843,295464,773839,24516,9039.944048,1600518,78,64.46,62.94,104.07,NA
2020-2021,Nov,15,KARNATAKA,1523,RAICHUR,8463044,246.6086174,43,632,14734.5366,13282,0,20002,8450727,1436980,106618,1824961,132185,510.05,36084.80761,196060,400852,241441,623807,583,314404,783796,33284,20840.22101,4303340,63,66.65,73.08,102.89,NA
2020-2021,Nov,15,KARNATAKA,1524,SHIVAMOGGA,3397188,272.016003,32,561,1849.577572,6726,0,15566,3395954,671033,84787,155676,18785,220,11307.11591,102985,187778,152622,392164,386,225404,536811,22292,9237.538335,1664775,74,83.04,83.68,101.94,NA
2020-2021,Nov,15,KARNATAKA,1526,UDUPI,469950,264.7579744,34,41,268.5166393,1967,1,6312,469791,22055,4681,22352,4500,58.09,1570.415775,13485,23969,31924,77528,184,77057,169292,8279,1243.809135,286994,91,81.32,69.76,100.45,NA
2020-2021,Nov,15,KARNATAKA,1530,Yadgir,2804833,262.8530092,37,178,1221.447218,6233,0,18347,2770461,557920,45996,284795,22933,167.5,8671.187325,74425,115704,116068,228092,498,226189,458121,24580,7282.240107,1383390,72,79.95,80.16,101.57,NA
2020-2021,June,15,KARNATAKA,1501,BAGALKOTE,1325301,222.1011147,24,973,2172.066198,3196,0,17881,1324277,189778,48244,78871,20253,0,5113.300177,54852,92222,122865,285422,107,213502,475933,21077,2941.233979,638367,66,58.05,65.07,100.97,NA
2020-2021,June,15,KARNATAKA,1516,HASSAN,1503818,218.5094246,32,185,19.405116,974,0,21385,1493321,200896,62985,22017,7037,100,3382.452241,45255,85521,156485,395967,117,253281,614428,22359,3263.047125,721851,75,72.56,70.26,103.08,NA
2020-2021,June,15,KARNATAKA,1523,RAICHUR,4888611,189.0425624,29,527,6215.673456,4058,0,21438,4881539,812889,105489,1086398,130634,0.05,15443.90987,164620,333251,237619,616766,64,306867,769458,25496,9228.18641,2512192,61,78.5,82.93,100.59,NA
2020-2021,June,15,KARNATAKA,1525,TUMAKURU,2153377,237.9483048,29,456,4260.053863,4766,1,33358,2151834,272946,79688,147868,40476,100,9480.306388,72248,133969,201223,524524,95,402436,1008645,38124,5120.252526,1036089,81,78.93,68.02,100.02,NA
2020-2021,Sep,15,KARNATAKA,1503,BENGALURU RURAL,1148203,262.100835,43,355,414.0624507,4956,1,10329,1146745,177292,25292,56204,7207,97.984,3517.674671,26564,51180,53505,131061,246,93273,221600,15285,3005.62822,533958,77,70.25,76.65,100.1,NA
2020-2021,Sep,15,KARNATAKA,1506,BIDAR,2710138,265.337812,31,246,2437.838258,7100,0,11276,2705616,805077,77153,465336,44502,127.04,9743.900552,84979,143654,128963,276057,99,204059,416788,18376,7179.022295,1465178,62,75.75,81.69,102.75,NA
2020-2021,Sep,15,KARNATAKA,1509,CHIKKAMAGALURU,1724267,253.8729422,39,137,1255.231503,4083,0,26270,1724218,254882,42860,52388,8611,112.7,5745.254469,43650,84782,88592,218651,354,151774,358013,30353,4377.322966,804246,64,76.88,81.45,100.03,NA
2020-2021,Sep,15,KARNATAKA,1510,CHITRADURGA,4663177,263.3957469,41,342,312.2517159,8190,0,27720,4631189,928256,110707,1031229,100359,250,12760.60657,112778,205823,193190,500460,524,305948,762543,35910,12198.35486,2377354,74,94.78,93.55,102.02,NA
2020-2021,Sep,15,KARNATAKA,1515,KALABURAGI,4445998,272.382177,31,458,1962.761252,9928,0,12549,4422184,1114391,121435,64504,6386,150.10001,14158.10231,142622,249036,204908,477972,159,343712,784345,22477,12045.24105,2275939,56,77.65,92.47,101.23,NA
2020-2021,Oct,15,KARNATAKA,1501,BAGALKOTE,3161388,261.2191526,37,1537,2776.016738,9688,0,18935,3157834,494374,50159,190297,20796,130,11154.88395,84165,145989,128194,295082,746,223608,493134,28623,8248.867217,1497179,72,53.35,64.23,101.11,NA
2020-2021,Oct,15,KARNATAKA,1517,HAVERI,3263609,264.3104951,40,407,2321.799734,6814,0,29172,3260955,456134,53067,392056,40807,143.9116,11084.75764,80256,159932,138610,352648,300,231255,560791,35986,8619.046304,1433894,82,65.13,66.72,103.98,NA
2020-2021,Oct,15,KARNATAKA,1521,MANDYA,2775828,263.2391382,36,270,1657.352148,6379,0,27650,2759864,281161,42234,15427,2810,99.79,9022.184356,76417,133499,143484,352932,361,294617,668881,34029,7265.042208,1355407,78,70.91,72.8,101.93,NA
2020-2021,Oct,15,KARNATAKA,1524,SHIVAMOGGA,3219293,269.2065301,32,547,1841.907692,6099,0,14790,3218286,639410,84763,147824,18786,220,10725.74376,100039,181818,152401,391828,331,225015,536148,20889,8663.836071,1582803,73,83.03,85.38,101.8,NA
2020-2021,Oct,15,KARNATAKA,1526,UDUPI,414988,264.1149104,34,34,268.5166393,1774,1,5636,414829,19247,4669,19046,4476,58.09,1422.231881,12171,21559,31571,76836,166,76050,167260,7410,1095.625242,254451,91,80.38,72.49,100.28,NA
2020-2021,Oct,15,KARNATAKA,1527,UTTARA KANNADA,1230497,267.3415953,31,113,584.8181654,5319,0,9909,1229263,91631,15341,67858,8473,0,3871.149481,38740,66740,79332,203162,153,168714,401153,15228,3286.331315,599093,79,61.19,69.52,100.53,NA
2020-2021,May,15,KARNATAKA,1506,BIDAR,1003063,185.5213634,18,175,2267.172163,1329,0,13997,1001637,345520,75658,176669,43038,0,4125.422782,54090,86972,124308,268037,8,194409,400574,15326,1858.250619,562812,61,76.3,77.71,100.94,NA
2020-2021,May,15,KARNATAKA,1508,CHAMARAJA NAGARA,746654,202.0523028,15,312,40.29576912,775,0,9760,742650,219875,82405,88040,30858,0,1540.837196,46714,74413,116747,284972,5,191824,465787,10535,1500.541427,396847,70,59.13,58.22,101.9,NA
2020-2021,May,15,KARNATAKA,1509,CHIKKAMAGALURU,433695,211.2247171,23,65,58.91720889,1006,0,21633,433695,63808,42252,12907,8526,40,1014.988246,18580,34597,86447,214510,11,147833,350713,22639,916.0710367,201686,56,78.97,74.59,100.01,NA
2020-2021,May,15,KARNATAKA,1521,MANDYA,376879,191.1941089,17,83,32.7072347,1614,0,20589,376027,40327,41754,2249,2774,54.79,806.4387065,22094,34993,139092,344449,1,284909,650762,22203,718.9414718,191462,72,46.3,54.64,100.46,NA
2020-2021,Feb,15,KARNATAKA,1518,KODAGU,700560,270.7618366,43,152,789.3778148,1808,1,4319,699808,68783,7330,33792,3321,77.5,2761.690808,16156,28701,26015,62323,820,71416,165984,6127,1894.812994,334352,73,63.31,49.96,106.22,NA
2020-2021,Feb,15,KARNATAKA,1521,MANDYA,3697344,275.2746267,41,309,4823.877784,14229,0,21393,3659652,361754,42288,20541,2811,259.77,15157.74117,87822,155768,144105,354080,1817,298612,676048,35622,10074.09338,1795521,79,74.19,73.28,101.92,NA
2020-2021,Feb,15,KARNATAKA,1525,TUMAKURU,7179544,270.7430253,49,913,9551.641965,21770,1,30124,7159140,913964,81130,479443,41112,545,29479.51419,145671,282282,207398,536794,3091,415675,1034423,51894,19382.87222,3445535,83,74.67,69.79,100.37,NA
2020-2021,Feb,15,KARNATAKA,1526,UDUPI,644460,269.5766193,40,50,617.8388234,3676,1,5305,644151,31573,4707,30974,4520,129.34,2483.659312,16055,28930,32196,78050,799,80130,175139,8981,1736.480489,399724,92,83.29,67.29,100.46,NA
2020-2021,Feb,15,KARNATAKA,1528,CHIKKABALLAPURA,6672733,268.9064537,58,3568,6877.985848,17516,0,28828,6569496,1393226,76698,873076,47653,207.5,24751.28456,112078,220512,129222,337433,2039,208761,530212,46344,17665.79872,3265899,80,83.23,83.48,101.1,NA
2020-2021,Feb,15,KARNATAKA,1529,RAMANAGARA,7930979,273.2126424,68,433,9540.778792,13478,0,11707,7926648,1119243,51147,125963,5194,165,31362.38324,115437,218246,137543,326690,4366,194406,448550,25185,21656.60445,3915096,74,86.65,84.06,99.83,NA
2020-2021,April,15,KARNATAKA,1503,BENGALURU RURAL,119687,203.9615796,19,63,0,1160,1,8068,119595,19243,24085,5803,6891,0,243.9278511,6063,10840,48736,122355,1,84993,206897,9228,243.9278511,56249,79,49.94,64.17,99.9,NA
2020-2021,April,15,KARNATAKA,1504,BELAGAVI,423611,191.8012781,12,339,20.9,1710,7,28926,423483,50416,97663,38189,67444,150,983.1458067,33630,49286,352176,826930,0,659656,1474051,30636,812.2458067,218932,74,41.59,48.94,99.79,NA
2020-2021,April,15,KARNATAKA,1505,BALLARI,697931,91.60655433,15,143,10.5,960,1,14582,640534,143043,138132,172499,147851,0.4,597.6711267,41549,78480,193137,593879,0,292646,880231,15542,586.7711267,320747,57,74.85,71.01,99.95,NA
2020-2021,April,15,KARNATAKA,1509,CHIKKAMAGALURU,156415,169.5654889,18,36,0.8,500,0,20260,156415,23653,42121,5027,8504,40,306.0258594,8321,15159,86049,213707,0,147097,349285,20760,265.2258594,72427,55,74.02,67.38,99.99,NA
2020-2021,April,15,KARNATAKA,1510,CHITRADURGA,235978,232.6549913,13,39,0,894,3,21051,235750,47045,107614,53272,97485,0,548.4841421,17712,28480,186049,486736,0,293322,738889,21945,548.4841421,120861,64,75.76,67.05,102.56,NA
2020-2021,April,15,KARNATAKA,1512,DAVANAGERE,138457,145.0171317,17,43,2.8,608,15,16665,195596,42890,79604,29324,57088,0,286.4477089,11363,20134,139231,352061,0,255392,616088,17273,283.6477089,92559,67,41.29,48.94,100.01,NA
2020-2021,April,15,KARNATAKA,1515,KALABURAGI,117361,267.3781406,11,32,7.9,377,67,15102,117271,35730,111257,1699,6068,1.00E-05,321.4570293,10452,15912,181566,435184,0,303360,713755,15479,313.5570193,65797,61,81.77,69.82,100.35,NA
2020-2021,April,15,KARNATAKA,1517,HAVERI,227631,172.8132502,17,56,0,902,9,27954,227519,30720,51163,29859,39628,0,393.1829787,13329,24231,132269,339547,0,218769,535761,28856,393.1829787,103236,82,39.71,39.91,100.85,NA
2020-2021,April,15,KARNATAKA,1518,KODAGU,37212,190.2704272,21,26,0,82,12,2550,37193,3421,6916,1909,3179,0,70.76728,1770,3035,23711,58084,0,67484,158891,2632,70.76728,17557,65,54.24,51.08,100.14,NA
2020-2021,April,15,KARNATAKA,1521,MANDYA,80378,203.2286563,12,26,3.3,896,10,17669,80255,7983,41559,560,2766,0,166.4011581,6367,9937,138275,342775,0,283218,647568,18565,163.1011581,39190,69,26.86,43.23,100.56,NA
2020-2021,April,15,KARNATAKA,1522,MYSURU,214703,192.3430469,18,35,7.2,2444,0,12577,214413,35259,71235,18330,41053,0,419.6084972,11378,20272,132670,357498,0,275942,735705,15021,412.4084972,103582,79,44.53,40.22,101.78,NA
2020-2021,Jan,15,KARNATAKA,1503,BENGALURU RURAL,1567281,272.8975194,46,457,2109.181515,8305,1,9981,1564645,244640,25741,74720,7252,101.984,6481.042907,33927,64505,54932,133484,479,96132,226445,18286,4269.877392,738533,80,71.16,74.13,100.23,NA
2020-2021,Jan,15,KARNATAKA,1504,BELAGAVI,10443858,261.7528956,42,2172,8642.892095,18711,0,36454,10434504,1024427,101265,1102346,73730,829.84,36785.34845,243760,393326,380380,872729,16792,707189,1548055,55165,27312.61636,5438263,78,65.16,69.08,101.9,NA
2020-2021,Jan,15,KARNATAKA,1508,CHAMARAJA NAGARA,3438422,274.4095037,35,687,3853.3714,7890,0,6621,3390524,903668,84359,323413,31798,191.39606,13348.68754,94763,164349,124091,297201,1060,208060,493252,14511,9303.920082,1755880,74,77.03,70.02,108.84,NA
2020-2021,Jan,15,KARNATAKA,1511,DAKSHINA KANNADA,1425277,263.9214974,48,93,1613.717338,7624,0,17321,1424623,93004,14784,95537,12379,165.54,5539.143692,29556,53134,65478,152731,1422,140676,311979,24945,3759.886354,616001,90,72.88,63.6,100.17,NA
2020-2021,Jan,15,KARNATAKA,1527,UTTARA KANNADA,1521665,275.7302999,33,141,1917.902947,6554,0,11703,1519258,110739,15364,78083,8504,270,6376.957587,45335,79155,79934,204250,962,171118,405665,18257,4189.05464,737371,82,62.33,63.15,100.63,NA
2020-2021,March,15,KARNATAKA,1514,GADAG,3020014,271.639476,37,684,2746.338769,10095,0,9745,3100405,540640,52389,242860,24136,217.5,11385.76266,81880,168944,111646,303017,3594,154441,394166,19840,8421.923895,1407756,68,78.67,81.14,101.56,NA
2020-2021,March,15,KARNATAKA,1517,HAVERI,4339208,273.5045162,47,471,4883.924455,14476,0,24565,4375784,588050,53089,521520,40858,361.81604,17213.70736,92784,186178,139109,353333,6820,235835,569371,39041,11967.96686,1920133,83,65.2,64.76,103.98,NA
2020-2021,March,15,KARNATAKA,1522,MYSURU,4068738,278.5753106,44,278,3631.242281,12142,0,14054,4067817,657612,74375,393965,43866,70,15033.17612,91018,181131,144629,381334,4214,298475,779487,26196,11331.93384,1919387,79,62.77,60.22,105.1,NA
2020-2021,March,15,KARNATAKA,1524,SHIVAMOGGA,4152837,277.0324712,36,619,3444.917532,10353,0,13659,4153608,812264,84851,192255,18806,511.88,15463.64042,112472,206406,153194,392975,4517,227576,540402,24012,11506.84289,2062290,75,83.25,81.28,102.07,NA
