fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2024-2025,June,15,KARNATAKA,1525,TUMAKURU,1110275,345.1756208,21,245,1928.607109,11617,0,62509,1001602,142168,76886,90223,39576,326.38587,5712.2789,46585,77316,205976,491418,21,396518,876187,74126,3457.285921,517772,84,35.97,39.39,99.79,NA
2024-2025,June,15,KARNATAKA,1509,CHIKKAMAGALURU,627553,340.0307308,27,92,1326.242228,6934,0,20067,848789,121352,41275,27136,8182,273.74267,4486.128337,30413,53117,89499,220050,22,177289,397281,27001,2886.143439,465207,69,38.23,27.21,99.88,NA
2024-2025,June,15,KARNATAKA,1516,HASSAN,1288618,338.0971839,22,221,1147.816857,8873,3,25762,886215,130036,67518,15184,6749,285.24209,4429.326904,40161,71068,159140,393148,11,279983,647204,34635,2996.267958,456912,75,50,25.08,99.89,NA
2024-2025,June,15,KARNATAKA,1526,UDUPI,371681,346.6859552,29,31,218.7251196,2795,0,14652,339289,14552,6008,12170,6128,71.59751,1466.58994,11505,18974,44804,106908,65,123306,250755,17447,1176.267311,221691,89,72.6,7.85,99.86,NA
2024-2025,May,15,KARNATAKA,1501,BAGALKOTE,992546,308.3722756,16,1040,656.472519,3968,0,19497,814554,129080,57316,59585,25323,63.65741,3231.988635,50531,81574,149698,328327,4,271225,548419,23465,2511.858706,460924,55,37.45,44.48,99.72,NA
2024-2025,May,15,KARNATAKA,1507,VIJAYPURA,708296,334.5766836,15,596,1004.946085,3813,2,35128,595519,109914,65183,11198,5719,80.82106,3078.234866,38166,55274,149681,319909,1,345267,764011,38941,1992.467721,337528,68,45.03,36.11,99.85,NA
2024-2025,May,15,KARNATAKA,1508,CHAMARAJA NAGARA,419079,336.6041264,16,200,401.2428855,2942,0,27792,439006,137463,77524,44801,28486,43.53592,1922.491117,26870,40099,112512,265875,0,222319,511225,30734,1477.712311,257736,75,19.61,47.84,100.02,NA
2024-2025,May,15,KARNATAKA,1510,CHITRADURGA,616291,358.7011428,16,131,2108.888043,11272,0,31974,715705,143668,86850,182125,84860,0,4676.130057,44486,69213,168339,407065,2,330651,778407,43246,2567.242014,388899,58,23.56,44.92,100.39,NA
2024-2025,May,15,KARNATAKA,1519,KOLAR,584886,332.489232,20,175,690.1048373,2926,0,29737,654646,169427,84379,39916,21724,5.6717,2872.403995,32540,48681,125275,315088,1,238672,577210,32663,2176.627458,349975,62,34.48,34.89,99.78,NA
2024-2025,May,15,KARNATAKA,1528,CHIKKABALLAPURA,446223,334.8994057,16,574,985.7626805,2413,1,29029,244625,49939,75585,31098,46131,10.5623,1815.572652,14707,23714,130214,327572,0,222279,536025,31442,819.2476713,130557,77,41.12,22.33,99.87,NA
2024-2025,May,15,KARNATAKA,1531,VIJAYANAGARA,2203111,292.7391461,25,1014,1394.980504,10776,0,19554,2659373,590796,112608,606077,92047,0,9180.006315,106126,197553,170831,452455,30,247770,641181,30330,7785.025811,1385659,52,7.66,71.24,99.87,NA
2024-2025,May,15,KARNATAKA,1502,BENGALURU,11364,337.3705452,18,7,12.28613967,195,21,2222,6145,1720,2586,7,263,11.30472,44.32227967,334,525,5629,12875,1,62403,139961,2417,20.73142,3739,85,26.5,22.43,99.67,NA
2024-2025,May,15,KARNATAKA,1514,GADAG,1139296,320.9952145,23,971,614.6896555,7245,0,14189,1863934,276153,56158,160868,25940,126.48877,6724.317367,77896,164951,121790,311391,6,164457,394314,21434,5983.138941,907342,63,11.36,83.59,99.63,NA
2024-2025,May,15,KARNATAKA,1518,KODAGU,96402,343.6051785,23,40,48.97893823,2056,1,3940,101713,10809,6936,5283,3678,35.84888,434.3189534,4401,7221,27484,65839,1,87635,190978,5996,349.4911352,53346,79,45.58,20.34,99.89,NA
2024-2025,May,15,KARNATAKA,1528,CHIKKABALLAPURA,446223,323.2685686,17,623,985.7626805,2474,0,29118,279110,56969,75620,35301,46151,94.13362,1982.171202,16179,26157,130256,327688,0,222289,536046,31592,902.2749017,148928,77,40.88,21.94,99.87,NA
2024-2025,May,15,KARNATAKA,1531,VIJAYANAGARA,2203111,290.5428378,26,1045,1394.980504,10898,0,19545,2871904,646195,112884,654791,92277,0,9739.091885,109254,203898,171111,453292,40,247817,641476,30443,8344.111381,1497049,52,7.55,71.77,99.87,NA
2024-2025,June,15,KARNATAKA,1502,BENGALURU,21689,282.2395078,19,7,12.28613967,251,21,2177,7720,1947,2591,32,263,11.30472,45.37974967,399,620,5636,12884,1,62435,140023,2428,21.78889,4756,85,30.08,24.27,99.69,NA
2024-2025,June,15,KARNATAKA,1503,BENGALURU RURAL,409514,350.344087,24,256,262.8803329,2096,0,9346,359240,52459,24475,20458,8099,92.04603,1613.502461,14882,24004,56934,133320,5,119581,260668,11442,1258.576098,184688,63,42.05,16.88,99.82,NA
2024-2025,June,15,KARNATAKA,1505,BALLARI,4127692,271.2385541,34,1932,144.6344787,1196,0,14268,3227641,635275,69700,1034157,97604,217.80554,9117.046799,94653,200763,114521,331505,44,168796,478691,15464,8754.606781,1750017,40,30.89,42.52,99.84,NA
2024-2025,June,15,KARNATAKA,1511,DAKSHINA KANNADA,454985,342.9904328,26,20,194.7186687,3972,0,12486,206172,10600,10072,12402,10126,114.90046,1016.769364,7901,12847,62387,145402,17,169194,355494,16458,707.1502352,108739,89,70.6,2.03,99.86,NA
2024-2025,June,15,KARNATAKA,1517,HAVERI,1492365,329.4866069,26,299,1180.320629,10361,0,31747,1410487,200866,53641,204732,43359,198.71977,6026.406155,53201,96491,151458,370413,20,271126,618467,42108,4647.365756,689552,67,31.71,51,99.92,NA
2024-2025,June,15,KARNATAKA,1520,KOPPAL,3694208,296.3499937,21,2752,720.7110131,8981,0,28195,3039432,512386,96487,450886,79685,404.22151,10132.28906,144006,287564,220515,568838,16,322499,840563,37176,9007.356539,1612475,55,19.11,75.6,99.81,NA
2024-2025,June,15,KARNATAKA,1522,MYSURU,618117,347.7716905,21,57,608.6772288,8242,1,36357,499055,87493,69050,60304,40796,193.43957,2537.688809,23405,40353,139098,356563,2,344932,843878,44599,1735.57201,261828,80,26.79,29.6,99.96,NA
2024-2025,June,15,KARNATAKA,1524,SHIVAMOGGA,1196903,313.6399782,18,296,380.5046905,2285,0,19448,910059,218759,82629,49997,18439,236.82995,3471.643489,48118,79445,143501,368211,29,247503,568238,21733,2854.308849,502372,76,25.39,59.13,99.88,NA
2024-2025,June,15,KARNATAKA,1528,CHIKKABALLAPURA,875798,340.4634233,18,725,985.7626805,3011,0,28841,336300,67697,75644,42444,46186,95.38219,2226.123363,18672,30252,130318,327859,0,222325,536169,31852,1144.978493,179099,77,41.56,21.76,99.88,NA
2024-2025,June,15,KARNATAKA,1529,RAMANAGARA,1096134,348.3589166,22,105,1321.154746,11221,1,34922,614790,91627,50341,10452,5216,184.924,3647.75453,27726,42912,139802,312622,11,200509,430482,46143,2141.675784,330786,81,24.5,30.7,99.82,NA
2024-2025,June,15,KARNATAKA,1531,VIJAYANAGARA,3721419,297.9708319,29,1099,1394.980504,11616,0,19100,3384515,772675,113355,769979,92540,80.77156,11560.61957,113673,213658,171634,454646,102,248017,641929,30716,10084.8675,1762231,52,8.83,71.01,99.89,NA
2024-2025,June,15,KARNATAKA,1509,CHIKKAMAGALURU,627553,338.7821001,24,86,1032.757162,6149,0,20184,668960,95720,41135,21382,8152,234.20526,3533.279159,27014,46959,89220,219379,12,177152,396917,26333,2266.316737,363757,69,36.09,27.63,99.89,NA
2024-2025,June,15,KARNATAKA,1526,UDUPI,371681,343.5278389,26,30,161.637158,2560,0,14521,271275,11712,5972,9659,6085,71.59751,1165.139813,10305,16895,44352,105835,43,123154,250352,17081,931.905145,177607,89,70.57,8.07,99.83,NA
2024-2025,June,15,KARNATAKA,1503,BENGALURU RURAL,409514,347.6308063,24,257,262.8803329,2115,0,9346,364958,53564,24486,20880,8101,150.17608,1681.762851,14982,24173,56949,133362,5,119592,260695,11461,1268.706438,187931,63,42.07,16.9,99.82,NA
2024-2025,June,15,KARNATAKA,1506,BIDAR,2040525,342.2467875,21,313,1652.112787,3857,0,47991,1641238,398063,77204,301844,51859,220.63003,7489.827147,75322,113017,149835,295358,2,249385,467596,51848,5617.08433,909330,58,37.55,43.63,99.94,NA
2024-2025,June,15,KARNATAKA,1521,MANDYA,583985,337.2909844,14,106,499.8700393,3961,0,30132,312102,38455,38625,1986,2381,189.22321,1741.785157,21527,30865,136850,334822,6,347069,753011,34093,1052.691908,186669,70,41.09,36.47,100.03,NA
2024-2025,June,15,KARNATAKA,1522,MYSURU,618117,346.7518452,21,56,608.6772288,8292,1,36386,510641,89616,69068,62446,40833,193.43957,2572.773889,23700,40841,139139,356686,3,344947,843913,44678,1770.65709,267639,80,27.32,29.47,99.97,NA
2024-2025,June,15,KARNATAKA,1531,VIJAYANAGARA,3721419,298.4095463,30,1107,1394.980504,11721,0,19036,3496498,809904,113428,795155,92629,80.77156,11909.63588,114742,215963,171766,454941,114,248092,642064,30757,10433.88382,1822349,52,8.74,71.13,99.9,NA
2024-2025,June,15,KARNATAKA,1502,BENGALURU,21689,314.1595979,19,7,12.28613967,259,18,2185,8158,2050,2596,32,263,11.30472,49.21999967,422,664,5645,12911,1,62445,140044,2444,25.62914,4959,85,31.88,23.22,99.74,NA
2024-2025,June,15,KARNATAKA,1506,BIDAR,2040525,340.7530901,22,318,1652.112787,4190,0,48016,1748102,420837,77309,322050,51897,220.63003,7829.4544,77656,116762,149983,295718,13,249675,468152,52206,5956.711583,965836,58,38.06,43.43,99.9,NA
2024-2025,June,15,KARNATAKA,1508,CHAMARAJA NAGARA,770059,330.372097,19,238,401.2428855,3167,0,28217,648375,203743,78078,63782,28659,131.16481,2674.45778,33365,50256,113147,267461,0,222545,511761,31384,2142.050084,380807,75,18.72,53.27,99.99,NA
2024-2025,June,15,KARNATAKA,1510,CHITRADURGA,1413624,347.8753006,19,176,2108.888043,12135,0,32440,1149842,232949,87209,305045,85427,272.37862,6381.282977,59136,93482,169002,408711,6,330898,779007,44575,4000.016313,625786,59,23.64,48.75,100.47,NA
2024-2025,June,15,KARNATAKA,1512,DAVANAGERE,886888,324.9448861,24,157,1051.430685,4316,0,17201,906173,237375,63623,181987,43619,210.17207,4206.165577,37532,63093,117563,276920,17,237219,520664,21517,2944.562822,493321,76,27.66,52.77,99.86,NA
2024-2025,June,15,KARNATAKA,1514,GADAG,1668128,328.3836695,26,1016,614.6896555,7543,0,14182,2114287,316699,56303,180884,25989,179.0565,7736.719391,81258,172350,122131,312271,29,164560,394602,21725,6942.973235,1035917,63,11.62,83.28,99.77,NA
2024-2025,June,15,KARNATAKA,1515,KALABURAGI,3152309,302.9806434,18,472,968.1552429,6633,1,41031,2235695,589883,138663,46685,10821,286.15145,8028.029787,122751,204386,242775,534473,2,422462,884638,47664,6773.723095,1284869,61,16.2,76.59,99.8,NA
2024-2025,June,15,KARNATAKA,1520,KOPPAL,3694208,298.2185542,21,2847,720.7110131,9064,0,28316,3288432,554652,96763,487963,79849,404.22151,10931.64689,149601,300598,220875,570293,22,322718,841532,37380,9806.714365,1744734,55,20.24,74.5,99.74,NA
2024-2025,June,15,KARNATAKA,1522,MYSURU,618117,337.1249034,22,61,608.6772288,8347,1,36606,553764,97706,69148,67222,40905,193.43957,2668.993149,24624,42541,139297,357130,3,345004,844046,44953,1866.87635,289865,80,27.35,29.86,99.93,NA
2024-2025,May,15,KARNATAKA,1501,BAGALKOTE,992546,306.8537868,16,1052,656.472519,3992,0,19544,857089,134700,57343,63366,25326,63.65741,3350.139982,51987,84079,149762,328503,4,271227,548484,23536,2630.010053,484812,55,36.68,45.77,99.71,NA
2024-2025,May,15,KARNATAKA,1502,BENGALURU,11364,330.3567281,18,6,12.28613967,195,21,2217,5856,1628,2586,7,263,0,31.63182967,321,505,5624,12857,1,62403,139961,2412,19.34569,3578,85,26.2,22.24,99.64,NA
2024-2025,May,15,KARNATAKA,1506,BIDAR,1010381,337.8062182,17,240,1652.112787,3665,0,45883,1037065,252924,76632,190888,51505,165.48655,5320.869394,58244,85877,148817,293207,0,248813,466395,49548,3503.270057,575828,58,34.57,42.36,99.81,NA
2024-2025,May,15,KARNATAKA,1508,CHAMARAJA NAGARA,419079,334.7122689,16,205,401.2428855,2950,0,27822,463175,145814,77603,46900,28504,43.53592,1995.082357,27988,41794,112613,266119,0,222365,511320,30772,1550.303551,272028,75,19.34,48.79,100.01,NA
2024-2025,June,15,KARNATAKA,1501,BAGALKOTE,1731245,313.8428857,17,1154,656.472519,4339,0,19428,1006789,157210,57347,77383,25365,261.79255,4078.00072,56393,92003,149883,328818,4,271237,548609,23767,3159.735651,569066,55,35.36,48.07,99.73,NA
2024-2025,June,15,KARNATAKA,1503,BENGALURU RURAL,409514,348.3350879,23,257,262.8803329,2047,0,9361,352689,51626,24467,20179,8098,92.04603,1583.465901,14776,23830,56928,133304,5,119561,260614,11408,1228.539538,181377,63,42,16.41,99.8,NA
2024-2025,June,15,KARNATAKA,1507,VIJAYPURA,1341322,335.0166676,17,695,1004.946085,4050,1,36080,767301,141076,65308,14334,5733,304.27283,3879.805156,44348,64733,149978,320616,2,345290,764039,40130,2570.58624,432109,68,47.58,35.6,99.86,NA
2024-2025,June,15,KARNATAKA,1508,CHAMARAJA NAGARA,770059,334.0200293,18,227,401.2428855,3082,0,28072,566505,178643,77877,56328,28580,131.16481,2424.647862,31371,47007,112933,266906,0,222468,511572,31154,1892.240167,332826,75,18.7,51.68,100.02,NA
2024-2025,June,15,KARNATAKA,1511,DAKSHINA KANNADA,454985,339.9984587,26,19,194.7186687,3822,0,12567,200145,10199,10069,12135,10123,114.90046,990.1090439,7685,12492,62336,145302,16,169167,355425,16389,680.4899152,105633,89,70.76,1.82,99.84,NA
2024-2025,June,15,KARNATAKA,1514,GADAG,1668128,325.6557241,25,998,614.6896555,7474,0,14126,2009715,298144,56243,172772,25972,179.0565,7338.498091,80114,169802,121982,311897,18,164501,394475,21600,6544.751935,983019,63,11.72,83.23,99.77,NA
2024-2025,June,15,KARNATAKA,1515,KALABURAGI,3152309,298.5545399,16,444,968.1552429,6440,1,40631,1926213,503441,138285,38744,10782,286.15145,7005.103052,114460,189745,242146,532929,1,422213,884059,47071,5750.796359,1112811,61,14.74,77.69,99.8,NA
2024-2025,June,15,KARNATAKA,1516,HASSAN,1288618,326.7168056,18,167,766.4608502,7244,3,24664,540225,81326,67152,8790,6713,240.05399,2771.520703,28717,49896,158330,391177,0,279665,646445,31908,1765.005863,279689,74,45.19,25.49,99.93,NA
2024-2025,June,15,KARNATAKA,1517,HAVERI,1492365,327.6073705,26,293,1180.320629,10209,0,31767,1361016,192063,53614,195742,43330,198.71977,5837.829128,52270,94747,151386,370203,16,271094,618355,41976,4458.788729,665108,67,31.67,50.92,99.91,NA
2024-2025,June,15,KARNATAKA,1523,RAICHUR,4968955,262.3984901,24,819,1104.074267,6161,0,38568,4399623,773003,122692,1071601,151562,317.71479,12966.33338,182902,355129,277331,645714,26,365502,822252,44729,11544.54432,2324236,54,12.89,76.11,99.75,NA
2024-2025,June,15,KARNATAKA,1514,GADAG,1668128,324.2306579,24,991,614.6896555,7461,0,14110,1975109,293766,56230,169211,25955,175.02801,7193.626571,79673,168909,121921,311749,16,164483,394419,21571,6403.908905,964100,63,11.48,83.49,99.76,NA
2024-2025,June,15,KARNATAKA,1526,UDUPI,371681,342.7892486,25,29,161.637158,2524,0,14483,258382,10772,5969,9228,6071,71.59751,1118.940384,10032,16434,44273,105646,39,123087,250204,17007,885.7057163,168344,89,71.01,7.72,99.77,NA
2024-2025,June,15,KARNATAKA,1530,Yadgir,1246456,314.6425595,15,298,191.5204553,14106,0,23729,777761,150489,64163,89883,35378,0,2638.687572,51209,75903,150808,298237,0,270464,535711,37835,2447.167117,443580,77,33.13,62.83,99.84,NA
2024-2025,June,15,KARNATAKA,1531,VIJAYANAGARA,3721419,296.8815198,28,1069,1394.980504,11201,0,19420,3120631,710025,113195,709126,92459,49.86429,10709.42153,110916,207696,171376,454018,82,247905,641730,30621,9264.576739,1625766,52,8.18,71.42,99.87,NA
2024-2025,June,15,KARNATAKA,1505,BALLARI,4127692,265.983433,32,1918,144.6344787,1095,0,14137,3012762,594643,69592,971278,97474,217.27337,8375.355646,93608,197772,114374,331009,26,168777,478525,15232,8013.447797,1633991,40,29.39,43.84,99.82,NA
2024-2025,June,15,KARNATAKA,1510,CHITRADURGA,1413624,357.3658764,17,157,2108.888043,11835,0,32119,922356,190017,87031,229059,85139,272.37862,5677.452266,52043,81878,168689,407934,4,330749,778666,43954,3296.185603,500769,58,24.06,46.53,100.4,NA
2024-2025,June,15,KARNATAKA,1512,DAVANAGERE,886888,326.7303183,22,153,1051.430685,4021,0,17285,788131,202865,63408,161719,43495,210.17207,3836.66568,35455,59441,117277,276147,13,237078,520178,21306,2575.062925,427726,76,28.42,52.13,99.87,NA
2024-2025,June,15,KARNATAKA,1516,HASSAN,1288618,323.4532787,18,162,766.4608502,7096,3,24690,526339,80102,67145,8605,6713,240.05399,2708.975593,27997,48657,158298,391108,0,279653,646422,31786,1702.460753,272549,74,45.19,25.16,99.86,NA
2024-2025,June,15,KARNATAKA,1518,KODAGU,171389,338.4129446,24,43,48.97893823,2099,1,3991,118700,11771,6949,5870,3681,54.55877,505.2338734,4928,8102,27561,66024,1,87644,190998,6090,401.6961652,61886,78,47.43,20.58,99.9,NA
2024-2025,June,15,KARNATAKA,1523,RAICHUR,4968955,259.4342021,23,815,1104.074267,5867,0,38777,4327753,759429,122679,1051641,151545,317.71479,12649.46052,182289,353895,277316,645678,26,365482,822191,44644,11227.67147,2285708,54,13.09,76.26,99.76,NA
2024-2025,June,15,KARNATAKA,1502,BENGALURU,21689,288.9760359,21,7,12.28613967,283,9,2188,10474,2482,2612,70,263,11.30472,53.85820967,492,800,5670,12978,1,62490,140132,2471,30.26735,6354,85,35.12,21.21,99.62,NA
2024-2025,June,15,KARNATAKA,1507,VIJAYPURA,1341322,334.9229211,20,824,1004.946085,5656,1,36478,1081930,198709,65627,20423,5798,304.27283,4932.850475,52771,78405,150495,321950,9,345953,765410,42134,3623.63156,603051,69,50.87,34.26,99.88,NA
2024-2025,June,15,KARNATAKA,1510,CHITRADURGA,1413624,348.3113681,21,195,2108.888043,12510,0,32757,1353120,274696,87400,364153,85682,272.37862,7094.337448,64293,102129,169314,409559,9,331237,779687,45267,4713.070785,736743,59,24.24,49.57,100.78,NA
2024-2025,June,15,KARNATAKA,1512,DAVANAGERE,886888,333.0159288,25,174,1051.430685,5071,0,16686,988495,260975,63832,200395,43778,210.17207,4553.44856,39270,66025,117825,277749,29,237572,521684,21757,3291.845805,538299,76,28.15,51.86,99.85,NA
2024-2025,June,15,KARNATAKA,1515,KALABURAGI,3152309,315.7135357,19,482,968.1552429,7091,1,41184,2449586,640978,138916,51952,10850,286.15145,8987.981263,126511,211060,243145,535512,6,422951,885824,48275,7733.674571,1401921,61,17.41,75.27,99.83,NA
2024-2025,June,15,KARNATAKA,1518,KODAGU,171389,336.1249438,26,50,48.97893823,2333,1,3904,149618,14692,6998,6825,3687,54.55877,606.4411266,5665,9357,27700,66358,2,87702,191155,6237,502.9034184,77434,79,49.72,19.61,99.91,NA
2024-2025,June,15,KARNATAKA,1519,KOLAR,1128177,338.027794,26,224,690.1048373,5408,0,28627,1037598,270000,84677,65256,21783,252.21609,4449.690557,39758,60226,125638,316069,19,238913,577802,34035,3507.369629,555610,62,36.62,35.36,99.86,NA
2024-2025,June,15,KARNATAKA,1524,SHIVAMOGGA,1196903,319.1081469,20,321,380.5046905,2786,0,19301,1089528,260893,82852,59490,18470,236.82995,4094.107251,52490,87154,143868,369167,47,247637,568721,22087,3476.772611,605119,76,26.93,58.14,99.92,NA
2024-2025,June,15,KARNATAKA,1526,UDUPI,371681,343.2255659,29,31,161.637158,2787,0,14648,335645,14322,6008,12077,6128,71.59751,1385.254118,11459,18898,44789,106869,64,123297,250728,17435,1152.019451,219265,89,72.64,7.74,99.84,NA
2024-2025,June,15,KARNATAKA,1527,UTTARA KANNADA,657608,336.2509757,23,71,330.7929639,2320,0,24091,587700,34051,14402,22373,7875,193.0934,2500.033348,25389,41393,85754,215288,8,203775,450854,26411,1976.146984,323059,77,28.02,34.94,99.97,NA
2024-2025,June,15,KARNATAKA,1503,BENGALURU RURAL,409514,347.7336981,27,288,378.4441273,2408,0,9476,463745,66509,24567,27638,8119,150.17608,2141.217846,16981,27540,57169,133884,15,119722,260949,11884,1612.597638,239590,64,44.9,17.06,99.9,NA
2024-2025,June,15,KARNATAKA,1513,DHARWAR,863500,339.2441283,22,126,721.584782,5866,1,35350,674602,58703,19246,44407,14800,140.87468,3151.007136,29508,50478,82532,216955,8,169754,404912,41216,2288.547674,317453,74,39.89,35.65,99.92,NA
2024-2025,June,15,KARNATAKA,1521,MANDYA,583985,335.7188644,15,160,574.8939441,4614,0,29953,434222,54745,38808,2589,2393,189.22321,2221.882321,27554,39214,137314,335847,8,347243,753381,34567,1457.765167,265274,70,40.03,38.38,100.01,NA
2024-2025,June,15,KARNATAKA,1522,MYSURU,618117,345.6519302,24,69,708.1073701,9078,0,36418,654747,116873,69336,77707,41038,193.43957,3164.692584,27125,47100,139688,358121,8,345264,844606,45496,2263.145644,341192,80,28.52,29.95,99.94,NA
2024-2025,June,15,KARNATAKA,1530,Yadgir,1246456,326.3142213,18,368,286.2556676,14829,0,24362,1165941,220387,64598,135071,35646,0,4090.886963,62859,94688,151638,300462,1,271284,537846,39191,3804.631295,654765,78,36.08,59.9,99.86,NA
2024-2025,July,15,KARNATAKA,1504,BELAGAVI,6060735,327.9168258,26,1935,2217.910169,18014,0,65880,4859423,549953,100918,480713,80965,553.99877,18706.77459,183669,262376,401019,878062,301,822378,1681206,83894,15934.86565,2964840,52,19.02,45.28,99.93,NA
2024-2025,July,15,KARNATAKA,1505,BALLARI,4853022,277.1542389,42,1986,328.5701033,2101,0,14274,4122498,816912,69940,1305183,97994,217.80554,11972.0536,97694,209562,115212,333046,279,169242,479299,16375,11425.67795,2237953,41,34.21,39.55,99.81,NA
2024-2025,July,15,KARNATAKA,1513,DHARWAR,1182442,340.3991678,24,136,721.584782,6843,1,34839,747346,64688,19273,49288,14830,140.87468,3406.419026,31095,53475,82664,217303,8,169892,405217,41682,2543.959564,350686,74,39.36,34.08,99.9,NA
2024-2025,July,15,KARNATAKA,1514,GADAG,2006215,328.7604902,27,1037,828.1406832,9002,0,13099,2263335,344546,56407,192851,26022,180.50469,8449.596614,83089,176278,122293,312837,41,164877,395399,22101,7440.95124,1112477,63,12.47,81.63,99.81,NA
2024-2025,July,15,KARNATAKA,1521,MANDYA,933634,330.7903118,16,172,574.8939441,5838,0,28896,513995,65439,38922,3101,2394,189.22321,2464.362817,30634,43719,137604,336504,12,347318,753573,34734,1700.245663,316312,70,39.55,38.82,99.78,NA
